,wait
1852,21.0
1853,22.0
1854,22.0
1855,21.0
1856,20.0
1857,22.0
1858,22.0
1859,22.0
1860,21.0
1861,20.0
1862,22.0
1863,22.0
1864,21.0
1865,20.0
1866,21.0
1867,22.0
1868,20.0
1869,22.0
1870,22.0
1871,21.0
1872,21.0
1873,22.0
1874,22.0
1875,21.0
1876,21.0
1877,22.0
1878,21.0
1879,22.0
1880,21.0
1881,22.0
1882,22.0
1883,21.0
1884,21.0
1885,21.0
1886,22.0
1887,21.0
1888,21.0
1889,21.0
1890,22.0
1891,21.0
1892,21.0
1893,21.0
1894,22.0
1895,21.0
1896,21.0
1897,21.0
1898,22.0
1899,21.0
1900,22.0
1901,21.0
1902,22.0
1903,22.0
1904,22.0
1905,20.0
1906,22.0
1907,22.0
1908,21.0
1909,20.0
1910,22.0
1911,22.0
1912,21.0
1913,20.0
1914,22.0
1915,22.0
1916,21.0
1917,21.0
1918,20.0
1919,22.0
1920,21.0
1921,20.0
1922,21.0
1923,22.0
1924,21.0
1925,20.0
1926,21.0
1927,22.0
1928,20.0
1929,21.0
1930,21.0
1931,22.0
1932,19.0
1933,21.0
1934,22.0
1935,19.0
1936,21.0
1937,21.0
1938,21.0
1939,19.0
1940,22.0
1941,21.0
1942,22.0
1943,21.0
1944,19.0
1945,21.0
1946,21.0
1947,19.0
1948,22.0
1949,22.0
1950,21.0
1951,22.0
1952,19.0
1953,21.0
1954,22.0
1955,21.0
1956,19.0
1957,19.0
1958,22.0
1959,21.0
1960,21.0
1961,19.0
1962,22.0
1963,21.0
1964,22.0
1965,21.0
1966,22.0
1967,21.0
1968,19.0
1969,21.0
1970,21.0
1971,21.0
1972,22.0
1973,20.0
1974,21.0
1975,22.0
1976,21.0
1977,21.0
1978,21.0
1979,22.0
1980,21.0
1981,21.0
1982,21.0
1983,21.0
1984,22.0
1985,21.0
1986,20.0
1987,21.0
1988,21.0
1989,22.0
1990,20.0
1991,20.0
1992,22.0
1993,20.0
1994,21.0
1995,21.0
1996,22.0
1997,19.0
1998,20.0
1999,22.0
2000,22.0
2001,22.0
2002,21.0
2003,19.0
2004,23.0
2005,22.0
2006,21.0
2007,23.0
2008,21.0
2009,21.0
2010,22.0
2011,21.0
2012,22.0
2013,22.0
2014,21.0
2015,21.0
2016,22.0
2017,22.0
2018,21.0
2019,22.0
2020,21.0
2021,22.0
2022,21.0
2023,21.0
2024,22.0
2025,22.0
2026,21.0
2027,20.0
2028,22.0
2029,22.0
2030,20.0
2031,22.0
2032,22.0
2033,22.0
2034,20.0
2035,22.0
2036,23.0
2037,22.0
2038,22.0
2039,20.0
2040,23.0
2041,21.0
2042,22.0
2043,20.0
2044,23.0
2045,21.0
2046,21.0
2047,22.0
2048,22.0
2049,21.0
2050,20.0
2051,23.0
2052,22.0
2053,22.0
2054,19.0
2055,22.0
2056,23.0
2057,22.0
2058,19.0
2059,22.0
2060,23.0
2061,22.0
2062,22.0
2063,19.0
2064,23.0
2065,22.0
2066,22.0
2067,20.0
2068,22.0
2069,22.0
2070,20.0
2071,23.0
2072,22.0
2073,22.0
2074,21.0
2075,22.0
2076,22.0
2077,22.0
2078,22.0
2079,21.0
2080,21.0
2081,21.0
2082,22.0
2083,22.0
2084,21.0
2085,22.0
2086,21.0
2087,23.0
2088,21.0
2089,21.0
2090,22.0
2091,23.0
2092,20.0
2093,20.0
2094,22.0
2095,22.0
2096,22.0
2097,20.0
2098,22.0
2099,22.0
2100,22.0
2101,22.0
2102,21.0
2103,22.0
2104,20.0
2105,22.0
2106,21.0
2107,21.0
2108,22.0
2109,20.0
2110,21.0
2111,21.0
2112,20.0
2113,23.0
2114,21.0
2115,21.0
