,wait
4138,19.0
4139,18.0
4140,16.0
4141,13.0
4142,16.0
4143,20.0
4144,20.0
4145,14.0
4146,16.0
4147,20.0
4148,19.0
4149,21.0
4150,15.0
4151,20.0
4152,19.0
4153,21.0
4154,20.0
4155,18.0
4156,21.0
4157,20.0
4158,20.0
4159,20.0
4160,20.0
4161,21.0
4162,18.0
4163,20.0
4164,19.0
4165,17.0
4166,20.0
4167,20.0
4168,22.0
4169,17.0
4170,19.0
4171,17.0
4172,20.0
4173,20.0
4174,19.0
4175,19.0
4176,17.0
4177,18.0
4178,17.0
4179,15.0
4180,21.0
4181,20.0
4182,17.0
4183,18.0
4184,17.0
4185,21.0
4186,18.0
4187,20.0
4188,20.0
4189,18.0
4190,14.0
4191,21.0
4192,15.0
4193,16.0
4194,12.0
4195,21.0
4196,16.0
4197,13.0
4198,17.0
4199,16.0
4200,13.0
4201,16.0
4202,16.0
4203,16.0
4204,13.0
4205,16.0
4206,15.0
4207,16.0
4208,13.0
4209,17.0
4210,17.0
4211,15.0
4212,17.0
4213,20.0
4214,16.0
4215,18.0
4216,19.0
4217,20.0
4218,15.0
4219,23.0
4220,15.0
4221,18.0
4222,20.0
4223,17.0
4224,21.0
4225,21.0
4226,17.0
4227,18.0
4228,20.0
4229,17.0
4230,20.0
4231,19.0
4232,17.0
4233,20.0
4234,19.0
4235,19.0
4236,21.0
4237,22.0
4238,21.0
4239,21.0
4240,18.0
4241,20.0
4242,22.0
4243,20.0
4244,21.0
4245,22.0
4246,21.0
4247,20.0
4248,22.0
4249,22.0
4250,24.0
4251,18.0
4252,22.0
4253,18.0
4254,16.0
4255,22.0
4256,23.0
4257,18.0
4258,23.0
4259,16.0
4260,21.0
4261,21.0
4262,18.0
4263,21.0
4264,22.0
4265,18.0
4266,21.0
4267,20.0
4268,21.0
4269,16.0
4270,21.0
4271,20.0
4272,21.0
4273,18.0
4274,13.0
4275,18.0
4276,21.0
4277,21.0
4278,17.0
4279,14.0
4280,19.0
4281,21.0
4282,12.0
4283,16.0
4284,23.0
4285,13.0
4286,14.0
4287,17.0
4288,17.0
4289,17.0
4290,13.0
4291,23.0
4292,20.0
4293,17.0
4294,22.0
4295,16.0
4296,19.0
4297,14.0
4298,18.0
4299,16.0
4300,22.0
4301,14.0
4302,18.0
4303,17.0
4304,23.0
4305,17.0
4306,14.0
4307,17.0
4308,21.0
4309,17.0
4310,16.0
4311,17.0
4312,13.0
4313,21.0
4314,16.0
4315,15.0
4316,21.0
4317,17.0
4318,15.0
4319,14.0
4320,17.0
4321,22.0
4322,16.0
4323,17.0
4324,18.0
4325,14.0
4326,23.0
4327,15.0
4328,19.0
4329,23.0
4330,12.0
4331,21.0
4332,18.0
4333,12.0
4334,19.0
4335,12.0
4336,20.0
4337,20.0
4338,22.0
4339,21.0
4340,12.0
4341,21.0
4342,21.0
4343,12.0
4344,12.0
4345,21.0
4346,19.0
4347,12.0
4348,19.0
4349,20.0
4350,22.0
4351,20.0
4352,19.0
4353,20.0
4354,22.0
4355,13.0
4356,23.0
4357,24.0
4358,17.0
4359,24.0
4360,21.0
4361,17.0
4362,22.0
4363,15.0
4364,16.0
4365,26.0
4366,22.0
4367,20.0
4368,16.0
4369,27.0
4370,16.0
4371,19.0
4372,26.0
4373,19.0
4374,16.0
4375,24.0
4376,22.0
4377,19.0
4378,15.0
4379,24.0
4380,20.0
4381,20.0
4382,20.0
4383,20.0
4384,16.0
4385,20.0
4386,22.0
4387,17.0
4388,20.0
4389,23.0
4390,18.0
4391,22.0
4392,21.0
4393,24.0
4394,19.0
4395,32.0
4396,23.0
4397,32.0
4398,28.0
4399,32.0
4400,23.0
4401,22.0
4402,19.0
4403,29.0
4404,28.0
4405,18.0
4406,29.0
4407,21.0
4408,28.0
4409,21.0
4410,21.0
4411,26.0
4412,27.0
4413,29.0
4414,21.0
4415,27.0
4416,32.0
4417,30.0
4418,32.0
4419,21.0
4420,32.0
4421,27.0
4422,31.0
4423,28.0
4424,19.0
4425,32.0
4426,31.0
4427,28.0
4428,20.0
4429,33.0
4430,19.0
4431,33.0
4432,18.0
4433,29.0
4434,19.0
4435,18.0
4436,31.0
4437,17.0
4438,18.0
4439,30.0
4440,33.0
4441,30.0
4442,17.0
4443,18.0
4444,35.0
4445,33.0
4446,16.0
4447,34.0
4448,23.0
4449,19.0
4450,34.0
4451,17.0
4452,24.0
4453,20.0
4454,18.0
4455,24.0
4456,24.0
4457,17.0
4458,20.0
4459,21.0
4460,19.0
4461,17.0
4462,22.0
4463,22.0
4464,17.0
4465,21.0
4466,21.0
4467,21.0
4468,21.0
4469,15.0
4470,21.0
4471,22.0
4472,15.0
4473,20.0
4474,21.0
4475,15.0
4476,19.0
4477,22.0
4478,20.0
4479,19.0
4480,15.0
4481,18.0
4482,21.0
4483,21.0
4484,23.0
4485,14.0
4486,17.0
4487,19.0
4488,16.0
4489,21.0
4490,19.0
4491,18.0
4492,17.0
4493,16.0
4494,26.0
4495,19.0
4496,24.0
4497,18.0
4498,18.0
4499,24.0
4500,20.0
4501,21.0
4502,20.0
4503,22.0
4504,21.0
4505,20.0
4506,18.0
4507,22.0
4508,20.0
4509,24.0
4510,17.0
4511,20.0
4512,20.0
4513,21.0
4514,23.0
4515,22.0
4516,20.0
4517,18.0
4518,22.0
4519,22.0
4520,24.0
4521,21.0
4522,22.0
4523,23.0
4524,25.0
4525,19.0
4526,26.0
4527,24.0
4528,24.0
4529,25.0
4530,25.0
4531,26.0
4532,19.0
4533,19.0
4534,22.0
4535,23.0
4536,20.0
4537,19.0
4538,20.0
4539,19.0
4540,23.0
4541,21.0
4542,19.0
4543,19.0
4544,18.0
4545,24.0
4546,19.0
4547,19.0
4548,19.0
4549,22.0
4550,23.0
4551,18.0
4552,22.0
4553,19.0
4554,22.0
4555,18.0
4556,18.0
4557,21.0
4558,25.0
4559,18.0
4560,18.0
4561,18.0
4562,18.0
4563,19.0
4564,25.0
4565,15.0
4566,18.0
4567,19.0
4568,15.0
4569,18.0
4570,25.0
4571,15.0
4572,17.0
4573,19.0
4574,17.0
4575,28.0
4576,15.0
4577,19.0
4578,25.0
4579,17.0
4580,16.0
4581,18.0
4582,18.0
4583,26.0
4584,15.0
4585,19.0
4586,17.0
4587,19.0
4588,20.0
4589,21.0
4590,24.0
4591,17.0
4592,19.0
4593,21.0
4594,27.0
4595,15.0
4596,17.0
4597,21.0
4598,17.0
4599,27.0
4600,18.0
4601,15.0
4602,29.0
4603,19.0
4604,18.0
4605,18.0
4606,18.0
4607,28.0
4608,18.0
4609,26.0
4610,19.0
4611,19.0
4612,20.0
4613,19.0
4614,18.0
4615,26.0
4616,18.0
4617,24.0
4618,19.0
4619,18.0
4620,18.0
4621,18.0
4622,20.0
4623,17.0
4624,18.0
4625,21.0
4626,20.0
4627,18.0
4628,16.0
4629,14.0
4630,21.0
4631,17.0
4632,20.0
4633,14.0
4634,22.0
4635,17.0
4636,14.0
4637,16.0
4638,16.0
4639,20.0
4640,22.0
4641,15.0
4642,14.0
4643,16.0
4644,22.0
4645,14.0
4646,14.0
4647,22.0
4648,17.0
4649,14.0
4650,13.0
4651,13.0
4652,14.0
4653,18.0
4654,20.0
4655,20.0
4656,20.0
4657,20.0
4658,14.0
4659,20.0
4660,20.0
4661,16.0
4662,21.0
4663,18.0
4664,17.0
4665,21.0
4666,19.0
4667,16.0
4668,16.0
4669,19.0
4670,22.0
4671,19.0
4672,21.0
4673,19.0
4674,21.0
4675,19.0
4676,19.0
4677,20.0
4678,20.0
4679,20.0
4680,19.0
4681,20.0
4682,22.0
4683,24.0
4684,19.0
4685,23.0
4686,24.0
4687,19.0
4688,20.0
4689,23.0
4690,19.0
4691,27.0
4692,27.0
4693,17.0
4694,22.0
4695,26.0
4696,24.0
4697,18.0
4698,25.0
4699,18.0
4700,19.0
4701,25.0
4702,15.0
4703,18.0
4704,15.0
4705,23.0
4706,19.0
4707,15.0
4708,23.0
4709,19.0
4710,15.0
4711,24.0
4712,13.0
4713,19.0
4714,13.0
4715,24.0
4716,13.0
4717,20.0
4718,23.0
4719,12.0
4720,18.0
4721,24.0
4722,12.0
4723,18.0
4724,18.0
4725,19.0
4726,12.0
4727,20.0
4728,12.0
4729,21.0
4730,18.0
4731,12.0
4732,14.0
4733,20.0
4734,13.0
4735,22.0
4736,19.0
4737,14.0
4738,22.0
4739,22.0
4740,22.0
4741,14.0
4742,21.0
4743,23.0
4744,22.0
4745,14.0
4746,29.0
4747,22.0
4748,21.0
4749,18.0
4750,29.0
4751,19.0
4752,18.0
4753,20.0
4754,20.0
4755,27.0
4756,20.0
4757,19.0
4758,26.0
4759,24.0
4760,25.0
4761,19.0
4762,19.0
4763,25.0
4764,21.0
4765,20.0
4766,20.0
4767,22.0
4768,22.0
4769,23.0
4770,23.0
4771,24.0
4772,22.0
4773,24.0
4774,22.0
4775,23.0
4776,23.0
4777,21.0
4778,16.0
4779,23.0
4780,16.0
4781,20.0
4782,22.0
4783,15.0
4784,20.0
4785,25.0
4786,20.0
4787,19.0
4788,16.0
4789,26.0
4790,19.0
4791,18.0
4792,26.0
4793,19.0
4794,27.0
4795,20.0
4796,18.0
4797,18.0
4798,28.0
4799,19.0
4800,17.0
4801,27.0
4802,17.0
4803,20.0
4804,26.0
4805,16.0
4806,21.0
4807,26.0
4808,16.0
4809,21.0
4810,23.0
4811,15.0
4812,23.0
4813,20.0
4814,16.0
4815,22.0
4816,15.0
4817,20.0
4818,22.0
4819,16.0
4820,25.0
4821,19.0
4822,15.0
4823,19.0
4824,24.0
4825,22.0
4826,16.0
4827,15.0
4828,22.0
4829,15.0
4830,16.0
4831,22.0
4832,16.0
4833,14.0
4834,20.0
4835,16.0
4836,15.0
4837,17.0
4838,14.0
4839,18.0
4840,17.0
4841,14.0
4842,17.0
4843,17.0
4844,14.0
4845,17.0
4846,15.0
4847,16.0
4848,17.0
4849,14.0
4850,17.0
4851,14.0
4852,17.0
4853,16.0
4854,16.0
4855,13.0
4856,16.0
4857,14.0
4858,19.0
4859,15.0
4860,17.0
4861,20.0
4862,17.0
4863,15.0
4864,21.0
4865,15.0
4866,18.0
4867,20.0
4868,24.0
4869,17.0
4870,21.0
4871,24.0
4872,18.0
4873,21.0
4874,23.0
4875,18.0
4876,21.0
4877,23.0
4878,17.0
4879,21.0
4880,18.0
4881,24.0
4882,18.0
4883,19.0
4884,17.0
4885,26.0
4886,18.0
4887,18.0
4888,26.0
4889,18.0
4890,18.0
4891,27.0
4892,18.0
4893,18.0
4894,17.0
4895,24.0
4896,16.0
4897,22.0
4898,13.0
4899,20.0
4900,17.0
4901,17.0
4902,16.0
4903,17.0
4904,13.0
4905,17.0
4906,17.0
4907,17.0
4908,18.0
4909,20.0
4910,18.0
4911,17.0
4912,21.0
4913,18.0
4914,20.0
4915,22.0
4916,18.0
4917,20.0
4918,20.0
4919,18.0
4920,19.0
4921,22.0
4922,18.0
4923,18.0
4924,18.0
4925,21.0
4926,22.0
4927,20.0
4928,18.0
4929,18.0
4930,22.0
4931,20.0
4932,18.0
4933,21.0
4934,23.0
4935,17.0
4936,23.0
4937,15.0
4938,23.0
4939,20.0
4940,14.0
4941,12.0
4942,27.0
4943,21.0
4944,12.0
4945,27.0
4946,12.0
4947,27.0
4948,12.0
4949,12.0
4950,23.0
4951,12.0
4952,26.0
4953,13.0
4954,14.0
4955,18.0
4956,18.0
4957,18.0
4958,18.0
4959,23.0
4960,27.0
4961,27.0
4962,27.0
4963,28.0
4964,27.0
4965,28.0
4966,24.0
4967,23.0
4968,26.0
4969,26.0
4970,21.0
4971,19.0
4972,21.0
4973,22.0
4974,29.0
4975,30.0
4976,28.0
4977,29.0
4978,29.0
4979,28.0
4980,28.0
4981,29.0
4982,29.0
4983,27.0
4984,29.0
4985,25.0
4986,25.0
4987,26.0
4988,25.0
4989,25.0
4990,25.0
4991,25.0
4992,24.0
4993,23.0
4994,24.0
4995,21.0
4996,17.0
4997,16.0
4998,15.0
4999,15.0
