,wait
2140,15.0
2141,18.0
2142,26.0
2143,18.0
2144,17.0
2145,20.0
2146,15.0
2147,18.0
2148,19.0
2149,29.0
2150,15.0
2151,19.0
2152,18.0
2153,28.0
2154,19.0
2155,15.0
2156,28.0
2157,20.0
2158,19.0
2159,16.0
2160,17.0
2161,19.0
2162,31.0
2163,15.0
2164,17.0
2165,31.0
2166,20.0
2167,16.0
2168,15.0
2169,27.0
2170,21.0
2171,16.0
2172,25.0
2173,16.0
2174,16.0
2175,22.0
2176,24.0
2177,17.0
2178,21.0
2179,17.0
2180,16.0
2181,20.0
2182,25.0
2183,19.0
2184,16.0
2185,24.0
2186,21.0
2187,19.0
2188,24.0
2189,17.0
2190,22.0
2191,19.0
2192,17.0
2193,23.0
2194,19.0
2195,21.0
2196,23.0
2197,18.0
2198,21.0
2199,21.0
2200,18.0
2201,19.0
2202,20.0
2203,21.0
2204,18.0
2205,21.0
2206,22.0
2207,18.0
2208,22.0
2209,21.0
2210,21.0
2211,18.0
2212,21.0
2213,21.0
2214,19.0
2215,18.0
2216,20.0
2217,18.0
2218,20.0
2219,17.0
2220,18.0
2221,20.0
2222,22.0
2223,18.0
2224,18.0
2225,21.0
2226,22.0
2227,17.0
2228,20.0
2229,23.0
2230,21.0
2231,19.0
2232,18.0
2233,20.0
2234,22.0
2235,18.0
2236,20.0
2237,23.0
2238,22.0
2239,18.0
2240,19.0
2241,24.0
2242,16.0
2243,24.0
2244,20.0
2245,16.0
2246,24.0
2247,16.0
2248,18.0
2249,25.0
2250,17.0
2251,25.0
2252,26.0
2253,18.0
2254,17.0
2255,26.0
2256,25.0
2257,17.0
2258,21.0
2259,19.0
2260,17.0
2261,21.0
2262,24.0
2263,20.0
2264,17.0
2265,25.0
2266,20.0
2267,21.0
2268,13.0
2269,25.0
2270,19.0
2271,13.0
2272,25.0
2273,18.0
2274,21.0
2275,12.0
2276,26.0
2277,18.0
2278,20.0
2279,25.0
2280,12.0
2281,20.0
2282,16.0
2283,13.0
2284,23.0
2285,20.0
2286,16.0
2287,13.0
2288,20.0
2289,23.0
2290,17.0
2291,12.0
2292,20.0
2293,20.0
2294,16.0
2295,13.0
2296,20.0
2297,16.0
2298,15.0
2299,14.0
2300,20.0
2301,19.0
2302,17.0
2303,16.0
2304,19.0
2305,20.0
2306,17.0
2307,17.0
2308,19.0
2309,19.0
2310,17.0
2311,18.0
2312,19.0
2313,20.0
2314,17.0
2315,20.0
2316,20.0
2317,21.0
2318,20.0
2319,19.0
2320,21.0
2321,17.0
2322,19.0
2323,20.0
2324,21.0
2325,20.0
2326,18.0
2327,19.0
2328,20.0
2329,18.0
2330,18.0
2331,21.0
2332,19.0
2333,17.0
2334,20.0
2335,18.0
2336,24.0
2337,22.0
2338,20.0
2339,23.0
2340,18.0
2341,21.0
2342,19.0
2343,23.0
2344,19.0
2345,17.0
2346,22.0
2347,21.0
2348,18.0
2349,17.0
2350,21.0
2351,21.0
2352,17.0
2353,20.0
2354,18.0
2355,17.0
2356,21.0
2357,21.0
2358,17.0
2359,21.0
2360,17.0
2361,19.0
2362,17.0
2363,21.0
2364,19.0
2365,19.0
2366,22.0
2367,18.0
2368,18.0
2369,19.0
2370,20.0
2371,18.0
2372,19.0
2373,18.0
2374,18.0
2375,19.0
2376,17.0
2377,19.0
2378,18.0
2379,18.0
2380,18.0
2381,22.0
2382,17.0
2383,16.0
2384,18.0
2385,17.0
2386,16.0
2387,21.0
2388,19.0
2389,16.0
2390,15.0
2391,22.0
2392,16.0
2393,14.0
2394,15.0
2395,23.0
2396,13.0
2397,22.0
2398,15.0
2399,12.0
2400,24.0
2401,15.0
2402,12.0
2403,23.0
2404,22.0
2405,12.0
2406,24.0
2407,23.0
2408,15.0
2409,12.0
2410,13.0
2411,23.0
2412,12.0
2413,26.0
2414,14.0
2415,24.0
2416,11.0
2417,21.0
2418,15.0
2419,28.0
2420,11.0
2421,15.0
2422,28.0
2423,21.0
2424,15.0
2425,12.0
2426,21.0
2427,13.0
2428,16.0
2429,30.0
2430,13.0
2431,31.0
2432,25.0
2433,17.0
2434,13.0
2435,25.0
2436,17.0
2437,30.0
2438,14.0
2439,32.0
2440,27.0
2441,19.0
2442,26.0
2443,15.0
2444,28.0
2445,21.0
2446,16.0
2447,29.0
2448,23.0
2449,16.0
2450,23.0
2451,23.0
2452,16.0
2453,30.0
2454,24.0
2455,21.0
2456,27.0
2457,17.0
2458,20.0
2459,26.0
2460,25.0
2461,18.0
2462,23.0
2463,26.0
2464,20.0
2465,21.0
2466,18.0
2467,26.0
2468,22.0
2469,17.0
2470,26.0
2471,21.0
2472,16.0
2473,23.0
2474,21.0
2475,26.0
2476,21.0
2477,20.0
2478,18.0
2479,27.0
2480,19.0
2481,20.0
2482,22.0
2483,20.0
2484,19.0
2485,21.0
2486,19.0
2487,19.0
2488,21.0
2489,25.0
2490,18.0
2491,21.0
2492,23.0
2493,21.0
2494,18.0
2495,22.0
2496,21.0
2497,20.0
2498,16.0
2499,23.0
2500,20.0
2501,19.0
2502,17.0
2503,19.0
2504,21.0
2505,26.0
2506,17.0
2507,25.0
2508,20.0
2509,22.0
2510,16.0
2511,24.0
2512,20.0
2513,15.0
2514,21.0
2515,20.0
2516,24.0
2517,16.0
2518,22.0
2519,25.0
2520,19.0
2521,21.0
2522,17.0
2523,24.0
2524,19.0
2525,16.0
2526,20.0
2527,23.0
2528,16.0
2529,20.0
2530,21.0
2531,22.0
2532,20.0
2533,17.0
2534,19.0
2535,21.0
2536,20.0
2537,16.0
2538,19.0
2539,21.0
2540,16.0
2541,19.0
2542,17.0
2543,21.0
2544,21.0
2545,16.0
2546,16.0
2547,20.0
2548,16.0
2549,20.0
2550,18.0
2551,15.0
2552,14.0
2553,19.0
2554,18.0
2555,14.0
2556,17.0
2557,14.0
2558,18.0
2559,16.0
2560,17.0
2561,14.0
2562,17.0
2563,18.0
2564,16.0
2565,17.0
2566,16.0
2567,18.0
2568,16.0
2569,19.0
2570,18.0
2571,17.0
2572,16.0
2573,19.0
2574,15.0
2575,24.0
2576,18.0
2577,20.0
2578,18.0
2579,17.0
2580,24.0
2581,13.0
2582,18.0
2583,25.0
2584,19.0
2585,15.0
2586,25.0
2587,19.0
2588,15.0
2589,22.0
2590,20.0
2591,24.0
2592,16.0
2593,21.0
2594,25.0
2595,21.0
2596,16.0
2597,22.0
2598,24.0
2599,21.0
2600,16.0
2601,23.0
2602,22.0
2603,16.0
2604,23.0
2605,21.0
2606,25.0
2607,23.0
2608,24.0
2609,16.0
2610,23.0
2611,23.0
2612,23.0
2613,17.0
2614,22.0
2615,21.0
2616,22.0
2617,18.0
2618,22.0
2619,22.0
2620,22.0
2621,20.0
2622,21.0
2623,19.0
2624,20.0
2625,16.0
2626,18.0
2627,22.0
2628,17.0
2629,17.0
2630,17.0
2631,23.0
2632,16.0
2633,19.0
2634,17.0
2635,15.0
2636,24.0
2637,15.0
2638,20.0
2639,23.0
2640,15.0
2641,16.0
2642,20.0
2643,15.0
2644,23.0
2645,18.0
2646,24.0
2647,21.0
2648,18.0
2649,22.0
2650,16.0
2651,24.0
2652,19.0
2653,17.0
2654,21.0
2655,23.0
2656,20.0
2657,21.0
2658,22.0
2659,19.0
2660,19.0
2661,21.0
2662,22.0
2663,18.0
2664,21.0
2665,21.0
2666,21.0
2667,19.0
2668,21.0
2669,21.0
2670,20.0
2671,22.0
2672,19.0
2673,19.0
2674,20.0
2675,22.0
2676,19.0
2677,19.0
2678,21.0
2679,18.0
2680,22.0
2681,21.0
2682,20.0
2683,18.0
2684,22.0
2685,20.0
2686,20.0
2687,18.0
2688,22.0
2689,19.0
2690,18.0
2691,20.0
2692,22.0
2693,19.0
2694,18.0
2695,21.0
2696,22.0
2697,14.0
2698,20.0
2699,17.0
2700,19.0
2701,15.0
2702,20.0
2703,17.0
2704,19.0
2705,15.0
2706,19.0
2707,18.0
2708,18.0
2709,18.0
2710,18.0
2711,17.0
2712,18.0
2713,18.0
2714,17.0
2715,19.0
2716,16.0
2717,16.0
2718,18.0
2719,17.0
2720,16.0
2721,16.0
2722,16.0
2723,18.0
2724,16.0
2725,16.0
2726,15.0
2727,17.0
2728,16.0
2729,15.0
2730,15.0
2731,16.0
2732,14.0
2733,15.0
2734,14.0
2735,16.0
2736,14.0
2737,15.0
2738,15.0
2739,16.0
2740,16.0
2741,15.0
2742,15.0
2743,16.0
2744,16.0
2745,16.0
2746,13.0
2747,14.0
2748,17.0
2749,12.0
2750,17.0
2751,14.0
2752,17.0
2753,11.0
2754,14.0
2755,17.0
2756,17.0
2757,11.0
2758,15.0
2759,17.0
2760,18.0
2761,14.0
2762,17.0
2763,18.0
2764,12.0
2765,14.0
2766,13.0
2767,17.0
2768,19.0
2769,14.0
2770,13.0
2771,20.0
2772,19.0
2773,20.0
2774,16.0
2775,14.0
2776,20.0
2777,16.0
2778,20.0
2779,20.0
2780,15.0
2781,15.0
2782,19.0
2783,15.0
2784,18.0
2785,16.0
2786,19.0
2787,15.0
2788,19.0
2789,15.0
2790,18.0
2791,19.0
2792,17.0
2793,18.0
2794,19.0
2795,15.0
2796,18.0
2797,17.0
2798,16.0
2799,20.0
2800,19.0
2801,16.0
2802,19.0
2803,19.0
2804,18.0
2805,19.0
2806,16.0
2807,19.0
2808,18.0
2809,20.0
2810,20.0
2811,16.0
2812,18.0
2813,21.0
2814,18.0
2815,17.0
2816,17.0
2817,19.0
2818,21.0
2819,18.0
2820,20.0
2821,18.0
2822,21.0
2823,19.0
2824,17.0
2825,22.0
2826,18.0
2827,22.0
2828,17.0
2829,23.0
2830,17.0
2831,23.0
2832,18.0
2833,23.0
2834,18.0
2835,23.0
2836,18.0
2837,22.0
2838,18.0
2839,23.0
2840,18.0
2841,18.0
2842,21.0
2843,17.0
2844,23.0
2845,18.0
2846,21.0
2847,17.0
2848,15.0
2849,23.0
2850,21.0
2851,18.0
2852,14.0
2853,23.0
2854,21.0
2855,13.0
2856,23.0
2857,16.0
2858,22.0
2859,13.0
2860,17.0
2861,23.0
2862,21.0
2863,16.0
2864,24.0
2865,18.0
2866,22.0
2867,17.0
2868,23.0
2869,18.0
2870,22.0
2871,20.0
2872,21.0
2873,18.0
2874,22.0
2875,20.0
2876,17.0
2877,21.0
2878,19.0
2879,22.0
2880,19.0
2881,19.0
2882,19.0
2883,21.0
2884,19.0
2885,19.0
2886,21.0
2887,24.0
2888,21.0
2889,21.0
2890,19.0
2891,20.0
2892,21.0
2893,25.0
2894,20.0
2895,22.0
2896,20.0
2897,25.0
2898,19.0
2899,22.0
2900,22.0
2901,26.0
2902,22.0
2903,22.0
2904,19.0
2905,21.0
2906,25.0
2907,21.0
2908,19.0
2909,26.0
2910,18.0
2911,17.0
2912,20.0
2913,25.0
2914,19.0
2915,21.0
2916,17.0
2917,25.0
2918,16.0
2919,15.0
2920,19.0
2921,15.0
2922,25.0
2923,14.0
2924,15.0
2925,20.0
2926,15.0
2927,24.0
2928,19.0
2929,15.0
2930,15.0
2931,22.0
2932,13.0
2933,19.0
2934,13.0
2935,20.0
2936,12.0
2937,13.0
2938,20.0
2939,19.0
2940,13.0
2941,21.0
2942,14.0
2943,18.0
2944,15.0
2945,17.0
2946,15.0
2947,21.0
2948,14.0
2949,15.0
2950,23.0
2951,14.0
2952,19.0
2953,15.0
2954,22.0
2955,14.0
2956,18.0
2957,15.0
2958,14.0
2959,24.0
2960,16.0
2961,22.0
2962,23.0
2963,14.0
2964,22.0
2965,25.0
2966,16.0
2967,15.0
2968,22.0
2969,27.0
2970,15.0
2971,19.0
2972,21.0
2973,19.0
2974,15.0
2975,28.0
2976,20.0
2977,19.0
2978,28.0
2979,16.0
2980,21.0
2981,19.0
2982,27.0
2983,17.0
2984,20.0
2985,19.0
2986,27.0
2987,17.0
2988,21.0
2989,19.0
2990,17.0
2991,28.0
2992,19.0
2993,19.0
2994,28.0
2995,19.0
2996,20.0
2997,26.0
2998,20.0
2999,23.0
3000,24.0
3001,22.0
3002,22.0
3003,23.0
3004,19.0
3005,20.0
3006,23.0
3007,19.0
3008,23.0
3009,23.0
3010,18.0
3011,18.0
3012,22.0
3013,23.0
3014,20.0
3015,18.0
3016,21.0
3017,23.0
3018,21.0
3019,21.0
3020,18.0
3021,21.0
3022,21.0
3023,18.0
3024,21.0
3025,20.0
3026,20.0
3027,18.0
3028,20.0
3029,20.0
3030,17.0
3031,22.0
3032,20.0
3033,21.0
3034,16.0
3035,24.0
3036,19.0
3037,19.0
3038,24.0
3039,15.0
3040,18.0
3041,15.0
3042,20.0
3043,18.0
3044,23.0
3045,15.0
3046,20.0
3047,18.0
3048,22.0
3049,16.0
3050,15.0
3051,17.0
3052,22.0
3053,15.0
3054,16.0
3055,15.0
3056,23.0
3057,15.0
3058,16.0
3059,15.0
3060,15.0
3061,15.0
3062,24.0
3063,15.0
3064,17.0
3065,16.0
3066,25.0
3067,16.0
3068,15.0
3069,19.0
3070,14.0
3071,26.0
3072,14.0
3073,16.0
3074,20.0
3075,13.0
3076,27.0
3077,20.0
3078,17.0
3079,12.0
3080,26.0
3081,17.0
3082,22.0
3083,11.0
3084,24.0
3085,17.0
3086,22.0
3087,11.0
3088,23.0
3089,16.0
3090,11.0
3091,23.0
3092,17.0
3093,24.0
3094,11.0
3095,24.0
3096,23.0
3097,12.0
3098,18.0
3099,24.0
3100,22.0
3101,17.0
3102,13.0
3103,26.0
3104,21.0
3105,17.0
3106,14.0
3107,25.0
3108,17.0
3109,22.0
3110,14.0
3111,18.0
3112,27.0
3113,16.0
3114,21.0
3115,18.0
3116,16.0
3117,26.0
3118,20.0
3119,17.0
3120,26.0
3121,16.0
3122,21.0
3123,17.0
3124,16.0
3125,24.0
3126,17.0
3127,21.0
3128,16.0
3129,18.0
3130,25.0
3131,21.0
3132,16.0
3133,17.0
3134,26.0
3135,21.0
3136,16.0
3137,22.0
3138,17.0
3139,20.0
3140,15.0
3141,21.0
3142,17.0
3143,17.0
3144,16.0
3145,20.0
3146,22.0
3147,15.0
3148,15.0
3149,22.0
3150,20.0
3151,15.0
3152,18.0
3153,24.0
3154,22.0
3155,15.0
3156,16.0
3157,23.0
3158,22.0
3159,17.0
3160,23.0
3161,17.0
3162,18.0
3163,22.0
3164,18.0
3165,21.0
3166,18.0
3167,19.0
3168,18.0
3169,17.0
3170,22.0
3171,19.0
3172,18.0
3173,21.0
3174,16.0
3175,18.0
3176,21.0
3177,18.0
3178,16.0
3179,17.0
3180,21.0
3181,19.0
3182,16.0
3183,21.0
3184,17.0
3185,16.0
3186,19.0
3187,20.0
3188,18.0
3189,16.0
3190,20.0
3191,18.0
3192,20.0
3193,21.0
3194,15.0
3195,21.0
3196,21.0
3197,19.0
3198,13.0
3199,20.0
3200,13.0
3201,17.0
3202,18.0
3203,21.0
3204,12.0
3205,18.0
3206,17.0
3207,22.0
3208,11.0
3209,16.0
3210,19.0
3211,11.0
3212,22.0
3213,13.0
3214,20.0
3215,11.0
3216,23.0
3217,14.0
3218,11.0
3219,21.0
3220,24.0
3221,16.0
3222,23.0
3223,13.0
3224,24.0
3225,17.0
3226,12.0
3227,23.0
3228,18.0
3229,23.0
3230,13.0
3231,23.0
3232,23.0
3233,13.0
3234,20.0
3235,22.0
3236,22.0
3237,19.0
3238,22.0
3239,14.0
3240,21.0
3241,22.0
3242,21.0
3243,15.0
3244,22.0
3245,21.0
3246,21.0
3247,22.0
3248,15.0
3249,19.0
3250,20.0
3251,15.0
3252,18.0
3253,20.0
3254,18.0
3255,15.0
3256,20.0
3257,20.0
3258,19.0
3259,18.0
3260,16.0
3261,18.0
3262,19.0
3263,19.0
3264,15.0
3265,20.0
3266,16.0
3267,18.0
3268,17.0
3269,17.0
3270,19.0
3271,19.0
3272,17.0
3273,16.0
3274,16.0
3275,17.0
3276,20.0
3277,16.0
3278,15.0
3279,17.0
3280,21.0
3281,16.0
3282,17.0
3283,14.0
3284,16.0
3285,22.0
3286,13.0
3287,17.0
3288,14.0
3289,22.0
3290,13.0
3291,19.0
3292,22.0
3293,16.0
3294,14.0
3295,22.0
3296,18.0
3297,20.0
3298,25.0
3299,14.0
3300,18.0
3301,20.0
3302,25.0
3303,20.0
3304,14.0
3305,19.0
3306,13.0
3307,26.0
3308,20.0
3309,19.0
3310,26.0
3311,14.0
3312,20.0
3313,18.0
3314,26.0
3315,14.0
3316,22.0
3317,18.0
3318,25.0
3319,16.0
3320,15.0
3321,24.0
3322,21.0
3323,16.0
3324,16.0
3325,22.0
3326,20.0
3327,18.0
3328,19.0
3329,17.0
3330,23.0
3331,18.0
3332,17.0
3333,18.0
3334,18.0
3335,22.0
3336,18.0
3337,16.0
3338,16.0
3339,23.0
3340,18.0
3341,21.0
3342,15.0
3343,23.0
3344,17.0
3345,16.0
3346,24.0
3347,20.0
3348,18.0
3349,24.0
3350,15.0
3351,18.0
3352,20.0
3353,23.0
3354,15.0
3355,17.0
3356,17.0
3357,24.0
3358,19.0
3359,15.0
3360,24.0
3361,18.0
3362,19.0
3363,15.0
3364,22.0
3365,20.0
3366,19.0
3367,21.0
3368,16.0
3369,17.0
3370,21.0
3371,17.0
3372,21.0
3373,17.0
3374,22.0
3375,21.0
3376,17.0
3377,18.0
3378,20.0
3379,21.0
3380,19.0
3381,18.0
3382,22.0
3383,20.0
3384,18.0
3385,18.0
3386,19.0
3387,17.0
3388,19.0
3389,21.0
3390,21.0
3391,19.0
3392,16.0
3393,19.0
3394,20.0
3395,15.0
3396,19.0
3397,19.0
3398,15.0
3399,21.0
3400,18.0
3401,21.0
3402,15.0
3403,21.0
3404,20.0
3405,17.0
3406,15.0
3407,19.0
3408,21.0
3409,15.0
3410,18.0
3411,18.0
3412,21.0
3413,15.0
3414,18.0
3415,18.0
3416,20.0
3417,17.0
3418,17.0
3419,19.0
3420,21.0
3421,17.0
3422,19.0
3423,19.0
3424,21.0
3425,18.0
3426,18.0
3427,20.0
3428,19.0
3429,17.0
3430,18.0
3431,18.0
3432,18.0
3433,16.0
3434,20.0
3435,18.0
3436,18.0
3437,19.0
3438,16.0
3439,21.0
3440,19.0
3441,17.0
3442,15.0
3443,21.0
3444,18.0
3445,15.0
3446,21.0
3447,16.0
3448,16.0
3449,18.0
3450,24.0
3451,18.0
3452,21.0
3453,16.0
3454,25.0
3455,18.0
3456,16.0
3457,21.0
3458,25.0
3459,18.0
3460,15.0
3461,21.0
3462,25.0
3463,19.0
3464,16.0
3465,20.0
3466,24.0
3467,17.0
3468,21.0
3469,16.0
3470,24.0
3471,18.0
3472,20.0
3473,21.0
3474,18.0
3475,20.0
3476,18.0
3477,20.0
3478,23.0
3479,18.0
3480,17.0
3481,24.0
3482,18.0
3483,22.0
3484,16.0
3485,24.0
3486,18.0
3487,21.0
3488,17.0
3489,18.0
3490,25.0
3491,22.0
3492,26.0
3493,15.0
3494,21.0
3495,16.0
3496,22.0
3497,21.0
3498,27.0
3499,22.0
3500,27.0
3501,22.0
3502,18.0
3503,17.0
3504,19.0
3505,17.0
3506,18.0
3507,21.0
3508,20.0
3509,17.0
3510,17.0
3511,19.0
3512,20.0
3513,18.0
3514,17.0
3515,19.0
3516,17.0
3517,21.0
3518,18.0
3519,20.0
3520,15.0
3521,20.0
3522,19.0
3523,19.0
3524,20.0
3525,17.0
3526,17.0
3527,20.0
3528,17.0
3529,20.0
3530,18.0
3531,16.0
3532,20.0
3533,17.0
3534,16.0
3535,18.0
3536,20.0
3537,17.0
3538,17.0
3539,17.0
3540,20.0
3541,18.0
3542,17.0
3543,17.0
3544,21.0
3545,17.0
3546,18.0
3547,17.0
3548,16.0
3549,18.0
3550,17.0
3551,19.0
3552,16.0
3553,19.0
3554,19.0
3555,19.0
3556,18.0
3557,16.0
3558,19.0
3559,21.0
3560,18.0
3561,18.0
3562,17.0
3563,22.0
3564,19.0
3565,18.0
3566,15.0
3567,21.0
3568,20.0
3569,17.0
3570,16.0
3571,20.0
3572,23.0
3573,16.0
3574,16.0
3575,21.0
3576,16.0
3577,22.0
3578,19.0
3579,16.0
3580,16.0
3581,22.0
3582,17.0
3583,16.0
3584,21.0
3585,22.0
3586,16.0
3587,20.0
3588,22.0
3589,16.0
3590,16.0
3591,20.0
3592,17.0
3593,22.0
3594,19.0
3595,16.0
3596,22.0
3597,16.0
3598,19.0
3599,17.0
3600,21.0
3601,16.0
3602,16.0
3603,18.0
3604,15.0
3605,19.0
3606,17.0
3607,15.0
3608,18.0
3609,15.0
3610,15.0
3611,19.0
3612,18.0
3613,15.0
3614,21.0
3615,16.0
3616,19.0
3617,14.0
3618,16.0
3619,21.0
3620,17.0
3621,22.0
3622,15.0
3623,15.0
3624,16.0
3625,15.0
3626,15.0
3627,22.0
3628,17.0
3629,16.0
3630,23.0
3631,18.0
3632,14.0
3633,16.0
3634,19.0
3635,23.0
3636,14.0
3637,16.0
3638,24.0
3639,14.0
3640,16.0
3641,22.0
3642,14.0
3643,23.0
3644,23.0
3645,15.0
3646,14.0
3647,22.0
3648,16.0
3649,23.0
3650,14.0
3651,24.0
3652,23.0
3653,20.0
3654,25.0
3655,15.0
3656,20.0
3657,22.0
3658,13.0
3659,24.0
3660,20.0
3661,23.0
3662,16.0
3663,19.0
3664,19.0
3665,22.0
3666,19.0
3667,19.0
3668,17.0
3669,20.0
3670,23.0
3671,22.0
3672,19.0
3673,22.0
3674,19.0
3675,21.0
3676,28.0
3677,19.0
3678,21.0
3679,19.0
3680,28.0
3681,19.0
3682,22.0
3683,19.0
3684,27.0
3685,20.0
3686,22.0
3687,19.0
3688,25.0
3689,20.0
3690,21.0
3691,24.0
3692,22.0
3693,19.0
3694,21.0
3695,24.0
3696,21.0
3697,19.0
3698,20.0
3699,16.0
3700,22.0
3701,24.0
3702,21.0
3703,23.0
3704,17.0
3705,26.0
3706,21.0
3707,22.0
3708,18.0
3709,25.0
3710,18.0
3711,21.0
3712,24.0
3713,24.0
3714,15.0
3715,23.0
3716,24.0
3717,21.0
3718,15.0
3719,23.0
3720,24.0
3721,23.0
3722,19.0
3723,20.0
3724,17.0
3725,19.0
3726,19.0
3727,17.0
3728,20.0
3729,19.0
3730,19.0
3731,20.0
3732,17.0
3733,18.0
3734,19.0
3735,19.0
3736,17.0
3737,17.0
3738,19.0
3739,19.0
3740,18.0
3741,17.0
3742,18.0
3743,19.0
3744,15.0
3745,20.0
3746,18.0
3747,16.0
3748,21.0
3749,14.0
3750,16.0
3751,17.0
3752,20.0
3753,16.0
3754,18.0
3755,16.0
3756,16.0
3757,20.0
3758,15.0
3759,17.0
3760,20.0
3761,16.0
3762,14.0
3763,17.0
3764,17.0
3765,14.0
3766,22.0
3767,16.0
3768,13.0
3769,17.0
3770,16.0
3771,25.0
3772,19.0
3773,17.0
3774,23.0
3775,19.0
3776,19.0
3777,17.0
3778,21.0
3779,19.0
3780,19.0
3781,22.0
3782,17.0
3783,19.0
3784,18.0
3785,22.0
3786,19.0
3787,18.0
3788,22.0
3789,19.0
3790,18.0
3791,18.0
3792,21.0
3793,19.0
3794,19.0
3795,18.0
3796,21.0
3797,18.0
3798,20.0
3799,16.0
3800,18.0
3801,21.0
3802,19.0
3803,16.0
3804,21.0
3805,18.0
3806,19.0
3807,21.0
3808,15.0
3809,18.0
3810,19.0
3811,15.0
3812,21.0
3813,19.0
3814,15.0
3815,18.0
3816,19.0
3817,20.0
3818,17.0
3819,13.0
3820,14.0
3821,21.0
3822,17.0
3823,15.0
3824,20.0
3825,17.0
3826,17.0
3827,15.0
3828,17.0
3829,19.0
3830,23.0
3831,14.0
3832,16.0
3833,19.0
3834,14.0
3835,24.0
3836,19.0
3837,15.0
3838,25.0
3839,16.0
3840,18.0
3841,16.0
3842,25.0
3843,18.0
3844,25.0
3845,17.0
3846,16.0
3847,18.0
3848,25.0
3849,18.0
3850,25.0
3851,20.0
3852,18.0
3853,18.0
3854,25.0
3855,20.0
3856,19.0
3857,19.0
3858,21.0
3859,19.0
3860,20.0
3861,30.0
3862,18.0
3863,20.0
3864,21.0
3865,29.0
3866,17.0
3867,23.0
3868,29.0
3869,23.0
3870,14.0
3871,24.0
3872,13.0
3873,32.0
3874,24.0
3875,30.0
3876,25.0
3877,14.0
3878,25.0
3879,28.0
3880,25.0
3881,25.0
3882,15.0
3883,27.0
3884,24.0
3885,25.0
3886,15.0
3887,27.0
3888,25.0
3889,15.0
3890,27.0
3891,23.0
3892,15.0
3893,26.0
3894,25.0
3895,24.0
3896,25.0
3897,26.0
3898,14.0
3899,25.0
3900,26.0
3901,25.0
3902,26.0
3903,18.0
3904,25.0
3905,29.0
3906,17.0
3907,27.0
3908,20.0
3909,17.0
3910,28.0
3911,18.0
3912,29.0
3913,17.0
3914,28.0
3915,18.0
3916,18.0
3917,17.0
3918,29.0
3919,34.0
3920,18.0
3921,33.0
3922,17.0
3923,27.0
3924,17.0
3925,15.0
3926,32.0
3927,26.0
3928,17.0
3929,15.0
3930,33.0
3931,17.0
3932,26.0
3933,17.0
3934,15.0
3935,28.0
3936,17.0
3937,27.0
3938,15.0
3939,30.0
3940,18.0
3941,15.0
3942,29.0
3943,32.0
3944,32.0
3945,16.0
3946,28.0
3947,19.0
3948,31.0
3949,16.0
3950,27.0
3951,19.0
3952,30.0
3953,17.0
3954,20.0
3955,26.0
3956,27.0
3957,17.0
3958,20.0
3959,24.0
3960,16.0
3961,19.0
3962,31.0
3963,16.0
3964,26.0
3965,16.0
3966,20.0
3967,30.0
3968,15.0
3969,27.0
3970,21.0
3971,25.0
3972,30.0
3973,16.0
3974,21.0
3975,16.0
3976,28.0
3977,21.0
3978,24.0
3979,29.0
3980,16.0
3981,25.0
3982,27.0
3983,21.0
3984,17.0
3985,26.0
3986,24.0
3987,21.0
3988,25.0
3989,15.0
3990,24.0
3991,15.0
3992,22.0
3993,24.0
3994,22.0
3995,23.0
3996,25.0
3997,14.0
3998,21.0
3999,19.0
4000,24.0
4001,15.0
4002,21.0
4003,19.0
4004,15.0
4005,25.0
4006,20.0
4007,16.0
4008,21.0
4009,25.0
4010,19.0
4011,20.0
4012,17.0
4013,19.0
4014,19.0
4015,17.0
4016,19.0
4017,20.0
4018,19.0
4019,17.0
4020,18.0
4021,19.0
4022,17.0
4023,19.0
4024,18.0
4025,14.0
4026,18.0
4027,20.0
4028,14.0
4029,17.0
4030,19.0
4031,17.0
4032,21.0
4033,13.0
4034,17.0
4035,16.0
4036,23.0
4037,15.0
4038,17.0
4039,23.0
4040,17.0
4041,15.0
4042,18.0
4043,18.0
4044,18.0
4045,15.0
4046,24.0
4047,15.0
4048,19.0
4049,18.0
4050,26.0
4051,17.0
4052,21.0
4053,16.0
4054,28.0
4055,22.0
4056,20.0
4057,22.0
4058,16.0
4059,29.0
4060,21.0
4061,21.0
4062,29.0
4063,17.0
4064,22.0
4065,29.0
4066,21.0
4067,18.0
4068,29.0
4069,21.0
4070,22.0
4071,20.0
4072,20.0
4073,30.0
4074,25.0
4075,20.0
4076,24.0
4077,19.0
4078,23.0
4079,23.0
4080,20.0
4081,21.0
4082,23.0
4083,25.0
4084,22.0
4085,23.0
4086,23.0
4087,21.0
4088,26.0
4089,22.0
4090,24.0
4091,23.0
4092,22.0
4093,21.0
4094,22.0
4095,22.0
4096,20.0
4097,22.0
4098,21.0
4099,20.0
4100,21.0
4101,19.0
4102,20.0
4103,19.0
4104,18.0
4105,20.0
4106,18.0
4107,20.0
4108,18.0
4109,18.0
4110,20.0
4111,18.0
4112,18.0
4113,20.0
4114,17.0
4115,20.0
4116,22.0
4117,17.0
4118,17.0
4119,21.0
4120,17.0
4121,22.0
4122,17.0
4123,22.0
4124,18.0
4125,18.0
4126,20.0
4127,18.0
4128,27.0
4129,18.0
4130,20.0
4131,25.0
4132,21.0
4133,17.0
4134,25.0
4135,16.0
4136,19.0
4137,21.0
4138,24.0
