,wait
2140,34.0
2141,25.0
2142,22.0
2143,23.0
2144,23.0
2145,35.0
2146,21.0
2147,27.0
2148,22.0
2149,21.0
2150,31.0
2151,27.0
2152,20.0
2153,21.0
2154,31.0
2155,22.0
2156,22.0
2157,20.0
2158,27.0
2159,22.0
2160,22.0
2161,35.0
2162,20.0
2163,23.0
2164,22.0
2165,31.0
2166,20.0
2167,25.0
2168,31.0
2169,20.0
2170,23.0
2171,20.0
2172,25.0
2173,22.0
2174,31.0
2175,26.0
2176,20.0
2177,22.0
2178,27.0
2179,33.0
2180,23.0
2181,21.0
2182,28.0
2183,33.0
2184,21.0
2185,22.0
2186,29.0
2187,35.0
2188,24.0
2189,35.0
2190,24.0
2191,24.0
2192,32.0
2193,32.0
2194,22.0
2195,26.0
2196,33.0
2197,23.0
2198,34.0
2199,33.0
2200,22.0
2201,30.0
2202,22.0
2203,39.0
2204,26.0
2205,24.0
2206,27.0
2207,39.0
2208,34.0
2209,25.0
2210,39.0
2211,27.0
2212,38.0
2213,28.0
2214,25.0
2215,39.0
2216,35.0
2217,35.0
2218,27.0
2219,22.0
2220,24.0
2221,34.0
2222,38.0
2223,36.0
2224,24.0
2225,39.0
2226,24.0
2227,35.0
2228,36.0
2229,24.0
2230,26.0
2231,34.0
2232,35.0
2233,25.0
2234,35.0
2235,33.0
2236,26.0
2237,24.0
2238,31.0
2239,27.0
2240,31.0
2241,28.0
2242,23.0
2243,27.0
2244,29.0
2245,22.0
2246,27.0
2247,25.0
2248,26.0
2249,22.0
2250,27.0
2251,26.0
2252,27.0
2253,22.0
2254,26.0
2255,22.0
2256,27.0
2257,25.0
2258,21.0
2259,24.0
2260,23.0
2261,25.0
2262,24.0
2263,25.0
2264,24.0
2265,26.0
2266,25.0
2267,20.0
2268,28.0
2269,20.0
2270,23.0
2271,22.0
2272,29.0
2273,25.0
2274,21.0
2275,23.0
2276,22.0
2277,20.0
2278,25.0
2279,22.0
2280,24.0
2281,20.0
2282,26.0
2283,25.0
2284,21.0
2285,27.0
2286,24.0
2287,23.0
2288,22.0
2289,24.0
2290,22.0
2291,29.0
2292,25.0
2293,26.0
2294,24.0
2295,30.0
2296,26.0
2297,25.0
2298,33.0
2299,26.0
2300,28.0
2301,33.0
2302,24.0
2303,21.0
2304,29.0
2305,31.0
2306,28.0
2307,31.0
2308,23.0
2309,28.0
2310,29.0
2311,32.0
2312,25.0
2313,26.0
2314,30.0
2315,24.0
2316,30.0
2317,27.0
2318,33.0
2319,24.0
2320,26.0
2321,28.0
2322,24.0
2323,25.0
2324,27.0
2325,34.0
2326,23.0
2327,26.0
2328,34.0
2329,23.0
2330,24.0
2331,35.0
2332,26.0
2333,24.0
2334,21.0
2335,24.0
2336,24.0
2337,33.0
2338,26.0
2339,24.0
2340,37.0
2341,26.0
2342,24.0
2343,21.0
2344,36.0
2345,28.0
2346,23.0
2347,27.0
2348,40.0
2349,22.0
2350,27.0
2351,28.0
2352,31.0
2353,29.0
2354,25.0
2355,28.0
2356,29.0
2357,28.0
2358,29.0
2359,29.0
2360,30.0
2361,25.0
2362,30.0
2363,28.0
2364,32.0
2365,33.0
2366,28.0
2367,29.0
2368,32.0
2369,27.0
2370,33.0
2371,31.0
2372,33.0
2373,24.0
2374,37.0
2375,30.0
2376,35.0
2377,26.0
2378,30.0
2379,37.0
2380,36.0
2381,24.0
2382,32.0
2383,39.0
2384,25.0
2385,32.0
2386,33.0
2387,38.0
2388,24.0
2389,35.0
2390,33.0
2391,36.0
2392,26.0
2393,38.0
2394,35.0
2395,35.0
2396,42.0
2397,35.0
2398,23.0
2399,33.0
2400,32.0
2401,31.0
2402,26.0
2403,40.0
2404,25.0
2405,26.0
2406,30.0
2407,41.0
2408,26.0
2409,27.0
2410,40.0
2411,27.0
2412,32.0
2413,27.0
2414,44.0
2415,26.0
2416,36.0
2417,43.0
2418,30.0
2419,25.0
2420,36.0
2421,32.0
2422,34.0
2423,27.0
2424,29.0
2425,33.0
2426,39.0
2427,31.0
2428,27.0
2429,36.0
2430,35.0
2431,35.0
2432,27.0
2433,31.0
2434,37.0
2435,30.0
2436,26.0
2437,35.0
2438,37.0
2439,29.0
2440,23.0
2441,37.0
2442,34.0
2443,22.0
2444,37.0
2445,30.0
2446,36.0
2447,33.0
2448,22.0
2449,34.0
2450,35.0
2451,34.0
2452,35.0
2453,25.0
2454,35.0
2455,32.0
2456,26.0
2457,29.0
2458,26.0
2459,25.0
2460,34.0
2461,25.0
2462,23.0
2463,32.0
2464,22.0
2465,19.0
2466,31.0
2467,20.0
2468,38.0
2469,19.0
2470,29.0
2471,20.0
2472,30.0
2473,35.0
2474,19.0
2475,20.0
2476,28.0
2477,23.0
2478,31.0
2479,21.0
2480,26.0
2481,25.0
2482,32.0
2483,23.0
2484,21.0
2485,24.0
2486,19.0
2487,29.0
2488,22.0
2489,24.0
2490,31.0
2491,21.0
2492,30.0
2493,19.0
2494,27.0
2495,22.0
2496,20.0
2497,31.0
2498,28.0
2499,22.0
2500,22.0
2501,32.0
2502,29.0
2503,32.0
2504,22.0
2505,24.0
2506,29.0
2507,28.0
2508,22.0
2509,29.0
2510,24.0
2511,27.0
2512,30.0
2513,24.0
2514,30.0
2515,28.0
2516,25.0
2517,27.0
2518,32.0
2519,29.0
2520,27.0
2521,24.0
2522,30.0
2523,25.0
2524,40.0
2525,25.0
2526,30.0
2527,44.0
2528,25.0
2529,28.0
2530,27.0
2531,25.0
2532,25.0
2533,28.0
2534,25.0
2535,45.0
2536,28.0
2537,23.0
2538,26.0
2539,49.0
2540,24.0
2541,46.0
2542,25.0
2543,25.0
2544,24.0
2545,23.0
2546,28.0
2547,46.0
2548,24.0
2549,23.0
2550,50.0
2551,23.0
2552,28.0
2553,24.0
2554,46.0
2555,23.0
2556,26.0
2557,24.0
2558,31.0
2559,47.0
2560,23.0
2561,24.0
2562,49.0
2563,23.0
2564,25.0
2565,32.0
2566,35.0
2567,23.0
2568,40.0
2569,24.0
2570,24.0
2571,36.0
2572,36.0
2573,23.0
2574,36.0
2575,34.0
2576,23.0
2577,22.0
2578,37.0
2579,31.0
2580,32.0
2581,25.0
2582,36.0
2583,24.0
2584,29.0
2585,28.0
2586,24.0
2587,26.0
2588,29.0
2589,26.0
2590,21.0
2591,29.0
2592,26.0
2593,37.0
2594,22.0
2595,25.0
2596,22.0
2597,25.0
2598,49.0
2599,20.0
2600,27.0
2601,25.0
2602,51.0
2603,20.0
2604,28.0
2605,28.0
2606,20.0
2607,48.0
2608,28.0
2609,20.0
2610,27.0
2611,27.0
2612,19.0
2613,43.0
2614,22.0
2615,19.0
2616,30.0
2617,43.0
2618,31.0
2619,20.0
2620,19.0
2621,22.0
2622,20.0
2623,39.0
2624,22.0
2625,20.0
2626,42.0
2627,19.0
2628,20.0
2629,20.0
2630,21.0
2631,20.0
2632,20.0
2633,40.0
2634,21.0
2635,22.0
2636,23.0
2637,44.0
2638,23.0
2639,22.0
2640,23.0
2641,22.0
2642,44.0
2643,25.0
2644,24.0
2645,22.0
2646,23.0
2647,21.0
2648,48.0
2649,23.0
2650,25.0
2651,20.0
2652,21.0
2653,40.0
2654,25.0
2655,40.0
2656,27.0
2657,19.0
2658,40.0
2659,25.0
2660,22.0
2661,28.0
2662,38.0
2663,22.0
2664,35.0
2665,31.0
2666,27.0
2667,35.0
2668,30.0
2669,22.0
2670,31.0
2671,32.0
2672,30.0
2673,29.0
2674,33.0
2675,24.0
2676,29.0
2677,30.0
2678,26.0
2679,30.0
2680,28.0
2681,27.0
2682,29.0
2683,26.0
2684,30.0
2685,26.0
2686,29.0
2687,26.0
2688,29.0
2689,26.0
2690,22.0
2691,31.0
2692,28.0
2693,28.0
2694,20.0
2695,34.0
2696,20.0
2697,24.0
2698,30.0
2699,35.0
2700,23.0
2701,32.0
2702,24.0
2703,23.0
2704,38.0
2705,23.0
2706,22.0
2707,20.0
2708,41.0
2709,23.0
2710,32.0
2711,38.0
2712,20.0
2713,23.0
2714,21.0
2715,38.0
2716,39.0
2717,24.0
2718,20.0
2719,42.0
2720,38.0
2721,21.0
2722,37.0
2723,23.0
2724,40.0
2725,34.0
2726,21.0
2727,24.0
2728,43.0
2729,24.0
2730,31.0
2731,42.0
2732,27.0
2733,32.0
2734,24.0
2735,26.0
2736,31.0
2737,25.0
2738,41.0
2739,26.0
2740,25.0
2741,29.0
2742,23.0
2743,27.0
2744,44.0
2745,22.0
2746,21.0
2747,27.0
2748,24.0
2749,46.0
2750,23.0
2751,26.0
2752,29.0
2753,50.0
2754,32.0
2755,25.0
2756,24.0
2757,48.0
2758,25.0
2759,48.0
2760,33.0
2761,30.0
2762,38.0
2763,34.0
2764,28.0
2765,29.0
2766,34.0
2767,32.0
2768,30.0
2769,28.0
2770,34.0
2771,28.0
2772,31.0
2773,30.0
2774,30.0
2775,33.0
2776,32.0
2777,30.0
2778,21.0
2779,33.0
2780,30.0
2781,34.0
2782,30.0
2783,30.0
2784,27.0
2785,35.0
2786,29.0
2787,33.0
2788,28.0
2789,29.0
2790,33.0
2791,36.0
2792,23.0
2793,27.0
2794,33.0
2795,22.0
2796,36.0
2797,31.0
2798,22.0
2799,31.0
2800,25.0
2801,37.0
2802,23.0
2803,27.0
2804,31.0
2805,36.0
2806,26.0
2807,33.0
2808,38.0
2809,25.0
2810,24.0
2811,25.0
2812,35.0
2813,21.0
2814,32.0
2815,35.0
2816,30.0
2817,35.0
2818,34.0
2819,34.0
2820,29.0
2821,22.0
2822,35.0
2823,33.0
2824,28.0
2825,24.0
2826,26.0
2827,33.0
2828,24.0
2829,25.0
2830,24.0
2831,33.0
2832,24.0
2833,25.0
2834,24.0
2835,31.0
2836,24.0
2837,22.0
2838,26.0
2839,35.0
2840,24.0
2841,26.0
2842,21.0
2843,34.0
2844,20.0
2845,18.0
2846,26.0
2847,35.0
2848,18.0
2849,28.0
2850,20.0
2851,37.0
2852,24.0
2853,19.0
2854,35.0
2855,21.0
2856,20.0
2857,24.0
2858,27.0
2859,22.0
2860,20.0
2861,22.0
2862,26.0
2863,23.0
2864,23.0
2865,20.0
2866,25.0
2867,26.0
2868,27.0
2869,21.0
2870,22.0
2871,28.0
2872,20.0
2873,26.0
2874,20.0
2875,28.0
2876,28.0
2877,28.0
2878,34.0
2879,31.0
2880,20.0
2881,32.0
2882,25.0
2883,28.0
2884,31.0
2885,26.0
2886,25.0
2887,29.0
2888,31.0
2889,29.0
2890,28.0
2891,22.0
2892,34.0
2893,31.0
2894,26.0
2895,23.0
2896,34.0
2897,33.0
2898,26.0
2899,23.0
2900,34.0
2901,25.0
2902,33.0
2903,32.0
2904,27.0
2905,32.0
2906,28.0
2907,41.0
2908,32.0
2909,27.0
2910,29.0
2911,44.0
2912,27.0
2913,31.0
2914,44.0
2915,34.0
2916,31.0
2917,21.0
2918,42.0
2919,33.0
2920,27.0
2921,21.0
2922,38.0
2923,34.0
2924,20.0
2925,39.0
2926,28.0
2927,34.0
2928,26.0
2929,20.0
2930,40.0
2931,24.0
2932,32.0
2933,22.0
2934,34.0
2935,34.0
2936,25.0
2937,32.0
2938,27.0
2939,23.0
2940,32.0
2941,37.0
2942,23.0
2943,27.0
2944,32.0
2945,35.0
2946,31.0
2947,29.0
2948,24.0
2949,31.0
2950,37.0
2951,27.0
2952,28.0
2953,35.0
2954,28.0
2955,30.0
2956,26.0
2957,35.0
2958,27.0
2959,31.0
2960,29.0
2961,28.0
2962,26.0
2963,30.0
2964,31.0
2965,29.0
2966,30.0
2967,30.0
2968,33.0
2969,29.0
2970,31.0
2971,34.0
2972,33.0
2973,29.0
2974,31.0
2975,32.0
2976,34.0
2977,24.0
2978,33.0
2979,30.0
2980,25.0
2981,35.0
2982,31.0
2983,31.0
2984,27.0
2985,40.0
2986,31.0
2987,24.0
2988,40.0
2989,30.0
2990,23.0
2991,31.0
2992,40.0
2993,20.0
2994,33.0
2995,18.0
2996,30.0
2997,40.0
2998,32.0
2999,18.0
3000,39.0
3001,32.0
3002,32.0
3003,33.0
3004,37.0
3005,17.0
3006,29.0
3007,32.0
3008,26.0
3009,20.0
3010,35.0
3011,34.0
3012,23.0
3013,21.0
3014,31.0
3015,21.0
3016,34.0
3017,32.0
3018,21.0
3019,34.0
3020,34.0
3021,30.0
3022,20.0
3023,34.0
3024,23.0
3025,29.0
3026,26.0
3027,25.0
3028,34.0
3029,27.0
3030,28.0
3031,26.0
3032,33.0
3033,28.0
3034,28.0
3035,27.0
3036,36.0
3037,28.0
3038,29.0
3039,29.0
3040,29.0
3041,33.0
3042,29.0
3043,28.0
3044,30.0
3045,35.0
3046,33.0
3047,28.0
3048,32.0
3049,32.0
3050,34.0
3051,27.0
3052,33.0
3053,32.0
3054,31.0
3055,27.0
3056,38.0
3057,35.0
3058,28.0
3059,31.0
3060,27.0
3061,42.0
3062,33.0
3063,23.0
3064,45.0
3065,30.0
3066,22.0
3067,40.0
3068,34.0
3069,46.0
3070,41.0
3071,20.0
3072,40.0
3073,40.0
3074,36.0
3075,19.0
3076,37.0
3077,40.0
3078,36.0
3079,36.0
3080,19.0
3081,34.0
3082,39.0
3083,34.0
3084,39.0
3085,32.0
3086,35.0
3087,34.0
3088,22.0
3089,28.0
3090,30.0
3091,30.0
3092,32.0
3093,29.0
3094,30.0
3095,28.0
3096,28.0
3097,25.0
3098,30.0
3099,26.0
3100,23.0
3101,29.0
3102,20.0
3103,17.0
3104,27.0
3105,33.0
3106,18.0
3107,46.0
3108,28.0
3109,19.0
3110,19.0
3111,28.0
3112,22.0
3113,44.0
3114,28.0
3115,20.0
3116,43.0
3117,21.0
3118,29.0
3119,21.0
3120,23.0
3121,26.0
3122,24.0
3123,43.0
3124,21.0
3125,24.0
3126,24.0
3127,44.0
3128,23.0
3129,26.0
3130,45.0
3131,24.0
3132,42.0
3133,24.0
3134,25.0
3135,30.0
3136,25.0
3137,31.0
3138,42.0
3139,24.0
3140,31.0
3141,45.0
3142,28.0
3143,31.0
3144,26.0
3145,32.0
3146,28.0
3147,44.0
3148,32.0
3149,45.0
3150,27.0
3151,32.0
3152,28.0
3153,30.0
3154,26.0
3155,29.0
3156,33.0
3157,26.0
3158,29.0
3159,33.0
3160,29.0
3161,23.0
3162,29.0
3163,33.0
3164,24.0
3165,29.0
3166,29.0
3167,35.0
3168,24.0
3169,26.0
3170,33.0
3171,36.0
3172,24.0
3173,29.0
3174,24.0
3175,36.0
3176,28.0
3177,34.0
3178,24.0
3179,20.0
3180,30.0
3181,28.0
3182,24.0
3183,22.0
3184,29.0
3185,29.0
3186,25.0
3187,21.0
3188,25.0
3189,28.0
3190,25.0
3191,22.0
3192,26.0
3193,23.0
3194,24.0
3195,25.0
3196,23.0
3197,25.0
3198,24.0
3199,29.0
3200,24.0
3201,24.0
3202,21.0
3203,28.0
3204,30.0
3205,20.0
3206,26.0
3207,25.0
3208,28.0
3209,30.0
3210,20.0
3211,30.0
3212,25.0
3213,31.0
3214,22.0
3215,26.0
3216,26.0
3217,27.0
3218,26.0
3219,25.0
3220,32.0
3221,23.0
3222,26.0
3223,25.0
3224,26.0
3225,24.0
3226,38.0
3227,25.0
3228,24.0
3229,39.0
3230,24.0
3231,24.0
3232,31.0
3233,24.0
3234,18.0
3235,35.0
3236,31.0
3237,27.0
3238,18.0
3239,38.0
3240,29.0
3241,19.0
3242,29.0
3243,43.0
3244,31.0
3245,17.0
3246,29.0
3247,41.0
3248,33.0
3249,20.0
3250,25.0
3251,35.0
3252,20.0
3253,38.0
3254,25.0
3255,20.0
3256,36.0
3257,42.0
3258,20.0
3259,40.0
3260,25.0
3261,39.0
3262,38.0
3263,21.0
3264,29.0
3265,41.0
3266,39.0
3267,23.0
3268,41.0
3269,33.0
3270,29.0
3271,35.0
3272,23.0
3273,31.0
3274,35.0
3275,28.0
3276,32.0
3277,31.0
3278,28.0
3279,35.0
3280,29.0
3281,27.0
3282,30.0
3283,27.0
3284,28.0
3285,29.0
3286,26.0
3287,26.0
3288,30.0
3289,25.0
3290,25.0
3291,24.0
3292,22.0
3293,36.0
3294,25.0
3295,23.0
3296,35.0
3297,25.0
3298,25.0
3299,25.0
3300,34.0
3301,19.0
3302,23.0
3303,36.0
3304,24.0
3305,21.0
3306,27.0
3307,35.0
3308,25.0
3309,29.0
3310,25.0
3311,36.0
3312,26.0
3313,31.0
3314,24.0
3315,34.0
3316,29.0
3317,31.0
3318,26.0
3319,35.0
3320,29.0
3321,30.0
3322,32.0
3323,28.0
3324,25.0
3325,28.0
3326,26.0
3327,29.0
3328,27.0
3329,26.0
3330,29.0
3331,28.0
3332,32.0
3333,23.0
3334,26.0
3335,33.0
3336,28.0
3337,22.0
3338,24.0
3339,34.0
3340,23.0
3341,31.0
3342,20.0
3343,21.0
3344,31.0
3345,22.0
3346,19.0
3347,21.0
3348,31.0
3349,32.0
3350,20.0
3351,22.0
3352,41.0
3353,32.0
3354,23.0
3355,32.0
3356,34.0
3357,23.0
3358,20.0
3359,23.0
3360,34.0
3361,25.0
3362,26.0
3363,25.0
3364,33.0
3365,26.0
3366,26.0
3367,26.0
3368,25.0
3369,34.0
3370,27.0
3371,27.0
3372,38.0
3373,27.0
3374,26.0
3375,37.0
3376,27.0
3377,27.0
3378,34.0
3379,27.0
3380,27.0
3381,31.0
3382,29.0
3383,26.0
3384,26.0
3385,34.0
3386,24.0
3387,34.0
3388,26.0
3389,36.0
3390,27.0
3391,26.0
3392,35.0
3393,47.0
3394,29.0
3395,23.0
3396,34.0
3397,30.0
3398,25.0
3399,48.0
3400,31.0
3401,25.0
3402,25.0
3403,41.0
3404,22.0
3405,23.0
3406,30.0
3407,41.0
3408,20.0
3409,21.0
3410,40.0
3411,31.0
3412,23.0
3413,32.0
3414,20.0
3415,23.0
3416,39.0
3417,30.0
3418,38.0
3419,21.0
3420,28.0
3421,22.0
3422,34.0
3423,24.0
3424,23.0
3425,22.0
3426,35.0
3427,24.0
3428,22.0
3429,22.0
3430,36.0
3431,25.0
3432,31.0
3433,36.0
3434,23.0
3435,22.0
3436,21.0
3437,29.0
3438,27.0
3439,19.0
3440,31.0
3441,22.0
3442,26.0
3443,20.0
3444,24.0
3445,32.0
3446,23.0
3447,20.0
3448,23.0
3449,30.0
3450,23.0
3451,18.0
3452,20.0
3453,24.0
3454,20.0
3455,33.0
3456,20.0
3457,24.0
3458,20.0
3459,35.0
3460,20.0
3461,18.0
3462,23.0
3463,22.0
3464,35.0
3465,22.0
3466,39.0
3467,27.0
3468,22.0
3469,30.0
3470,37.0
3471,23.0
3472,36.0
3473,25.0
3474,31.0
3475,28.0
3476,27.0
3477,31.0
3478,28.0
3479,27.0
3480,27.0
3481,30.0
3482,26.0
3483,32.0
3484,29.0
3485,32.0
3486,22.0
3487,31.0
3488,34.0
3489,24.0
3490,32.0
3491,23.0
3492,30.0
3493,22.0
3494,36.0
3495,32.0
3496,22.0
3497,31.0
3498,36.0
3499,38.0
3500,20.0
3501,36.0
3502,36.0
3503,21.0
3504,22.0
3505,35.0
3506,37.0
3507,39.0
3508,17.0
3509,39.0
3510,45.0
3511,34.0
3512,19.0
3513,45.0
3514,38.0
3515,19.0
3516,35.0
3517,36.0
3518,43.0
3519,36.0
3520,19.0
3521,36.0
3522,37.0
3523,42.0
3524,18.0
3525,39.0
3526,18.0
3527,41.0
3528,31.0
3529,38.0
3530,18.0
3531,39.0
3532,34.0
3533,35.0
3534,19.0
3535,41.0
3536,35.0
3537,22.0
3538,32.0
3539,41.0
3540,21.0
3541,35.0
3542,35.0
3543,19.0
3544,36.0
3545,28.0
3546,35.0
3547,20.0
3548,33.0
3549,29.0
3550,34.0
3551,25.0
3552,33.0
3553,24.0
3554,21.0
3555,21.0
3556,32.0
3557,33.0
3558,32.0
3559,21.0
3560,34.0
3561,27.0
3562,20.0
3563,31.0
3564,31.0
3565,28.0
3566,20.0
3567,28.0
3568,20.0
3569,33.0
3570,29.0
3571,32.0
3572,26.0
3573,20.0
3574,30.0
3575,32.0
3576,17.0
3577,30.0
3578,30.0
3579,19.0
3580,31.0
3581,29.0
3582,19.0
3583,26.0
3584,29.0
3585,36.0
3586,30.0
3587,30.0
3588,33.0
3589,30.0
3590,32.0
3591,19.0
3592,34.0
3593,29.0
3594,30.0
3595,34.0
3596,30.0
3597,31.0
3598,27.0
3599,30.0
3600,28.0
3601,28.0
3602,31.0
3603,32.0
3604,30.0
3605,31.0
3606,29.0
3607,30.0
3608,28.0
3609,32.0
3610,28.0
3611,31.0
3612,30.0
3613,26.0
3614,29.0
3615,27.0
3616,32.0
3617,28.0
3618,33.0
3619,24.0
3620,28.0
3621,32.0
3622,24.0
3623,28.0
3624,29.0
3625,22.0
3626,30.0
3627,31.0
3628,27.0
3629,44.0
3630,23.0
3631,27.0
3632,45.0
3633,23.0
3634,31.0
3635,34.0
3636,29.0
3637,26.0
3638,34.0
3639,25.0
3640,29.0
3641,20.0
3642,27.0
3643,33.0
3644,27.0
3645,30.0
3646,21.0
3647,27.0
3648,28.0
3649,24.0
3650,24.0
3651,28.0
3652,35.0
3653,23.0
3654,24.0
3655,25.0
3656,45.0
3657,23.0
3658,26.0
3659,25.0
3660,23.0
3661,47.0
3662,27.0
3663,27.0
3664,22.0
3665,47.0
3666,29.0
3667,29.0
3668,29.0
3669,30.0
3670,46.0
3671,22.0
3672,29.0
3673,48.0
3674,29.0
3675,27.0
3676,27.0
3677,33.0
3678,26.0
3679,26.0
3680,34.0
3681,26.0
3682,26.0
3683,32.0
3684,32.0
3685,24.0
3686,32.0
3687,35.0
3688,27.0
3689,26.0
3690,32.0
3691,29.0
3692,32.0
3693,28.0
3694,36.0
3695,29.0
3696,22.0
3697,27.0
3698,26.0
3699,22.0
3700,29.0
3701,42.0
3702,24.0
3703,23.0
3704,42.0
3705,29.0
3706,24.0
3707,41.0
3708,24.0
3709,23.0
3710,30.0
3711,23.0
3712,25.0
3713,35.0
3714,41.0
3715,23.0
3716,24.0
3717,24.0
3718,30.0
3719,20.0
3720,31.0
3721,22.0
3722,22.0
3723,43.0
3724,22.0
3725,31.0
3726,22.0
3727,50.0
3728,16.0
3729,24.0
3730,31.0
3731,19.0
3732,52.0
3733,30.0
3734,24.0
3735,18.0
3736,57.0
3737,18.0
3738,29.0
3739,26.0
3740,50.0
3741,17.0
3742,46.0
3743,30.0
3744,16.0
3745,29.0
3746,43.0
3747,16.0
3748,36.0
3749,28.0
3750,16.0
3751,32.0
3752,33.0
3753,16.0
3754,35.0
3755,31.0
3756,33.0
3757,31.0
3758,35.0
3759,18.0
3760,38.0
3761,31.0
3762,21.0
3763,32.0
3764,31.0
3765,34.0
3766,21.0
3767,24.0
3768,35.0
3769,30.0
3770,22.0
3771,21.0
3772,31.0
3773,34.0
3774,18.0
3775,29.0
3776,18.0
3777,19.0
3778,17.0
3779,35.0
3780,21.0
3781,29.0
3782,17.0
3783,37.0
3784,21.0
3785,29.0
3786,37.0
3787,17.0
3788,24.0
3789,19.0
3790,37.0
3791,24.0
3792,19.0
3793,37.0
3794,26.0
3795,37.0
3796,20.0
3797,25.0
3798,25.0
3799,26.0
3800,34.0
3801,38.0
3802,22.0
3803,31.0
3804,34.0
3805,24.0
3806,29.0
3807,34.0
3808,19.0
3809,24.0
3810,27.0
3811,35.0
3812,26.0
3813,34.0
3814,24.0
3815,25.0
3816,31.0
3817,34.0
3818,30.0
3819,23.0
3820,35.0
3821,32.0
3822,32.0
3823,36.0
3824,27.0
3825,28.0
3826,41.0
3827,34.0
3828,26.0
3829,41.0
3830,30.0
3831,37.0
3832,28.0
3833,40.0
3834,31.0
3835,39.0
3836,41.0
3837,23.0
3838,39.0
3839,31.0
3840,23.0
3841,39.0
3842,26.0
3843,23.0
3844,37.0
3845,35.0
3846,36.0
3847,23.0
3848,37.0
3849,36.0
3850,34.0
3851,37.0
3852,36.0
3853,22.0
3854,35.0
3855,32.0
3856,24.0
3857,30.0
3858,31.0
3859,30.0
3860,35.0
3861,22.0
3862,36.0
3863,27.0
3864,33.0
3865,18.0
3866,30.0
3867,30.0
3868,29.0
3869,20.0
3870,27.0
3871,28.0
3872,33.0
3873,24.0
3874,26.0
3875,32.0
3876,19.0
3877,23.0
3878,21.0
3879,20.0
3880,29.0
3881,24.0
3882,21.0
3883,26.0
3884,33.0
3885,27.0
3886,28.0
3887,22.0
3888,29.0
3889,25.0
3890,23.0
3891,25.0
3892,22.0
3893,24.0
3894,23.0
3895,29.0
3896,22.0
3897,24.0
3898,32.0
3899,20.0
3900,26.0
3901,32.0
3902,27.0
3903,20.0
3904,26.0
3905,30.0
3906,30.0
3907,22.0
3908,30.0
3909,28.0
3910,28.0
3911,28.0
3912,23.0
3913,30.0
3914,31.0
3915,29.0
3916,26.0
3917,27.0
3918,29.0
3919,26.0
3920,28.0
3921,27.0
3922,27.0
3923,29.0
3924,29.0
3925,28.0
3926,30.0
3927,33.0
3928,27.0
3929,30.0
3930,30.0
3931,30.0
3932,29.0
3933,32.0
3934,29.0
3935,34.0
3936,28.0
3937,32.0
3938,34.0
3939,32.0
3940,32.0
3941,32.0
3942,34.0
3943,32.0
3944,32.0
3945,28.0
3946,35.0
3947,33.0
3948,26.0
3949,34.0
3950,33.0
3951,31.0
3952,21.0
3953,22.0
3954,34.0
3955,31.0
3956,36.0
3957,36.0
3958,22.0
3959,39.0
3960,29.0
3961,33.0
3962,28.0
3963,39.0
3964,23.0
3965,23.0
3966,33.0
3967,39.0
3968,20.0
3969,32.0
3970,24.0
3971,30.0
3972,20.0
3973,27.0
3974,41.0
3975,26.0
3976,35.0
3977,24.0
3978,21.0
3979,35.0
3980,23.0
3981,20.0
3982,23.0
3983,35.0
3984,22.0
3985,26.0
3986,32.0
3987,22.0
3988,21.0
3989,29.0
3990,26.0
3991,21.0
3992,30.0
3993,26.0
3994,24.0
3995,28.0
3996,29.0
3997,26.0
3998,25.0
3999,34.0
4000,29.0
4001,22.0
4002,25.0
4003,33.0
4004,24.0
4005,28.0
4006,30.0
4007,34.0
4008,21.0
4009,27.0
4010,36.0
4011,21.0
4012,30.0
4013,28.0
4014,33.0
4015,20.0
4016,36.0
4017,31.0
4018,30.0
4019,23.0
4020,22.0
4021,39.0
4022,33.0
4023,34.0
4024,22.0
4025,41.0
4026,33.0
4027,36.0
4028,41.0
4029,20.0
4030,32.0
4031,32.0
4032,39.0
4033,24.0
4034,33.0
4035,36.0
4036,30.0
4037,34.0
4038,21.0
4039,38.0
4040,23.0
4041,39.0
4042,36.0
4043,25.0
4044,33.0
4045,36.0
4046,33.0
4047,23.0
4048,31.0
4049,26.0
4050,31.0
4051,26.0
4052,31.0
4053,31.0
4054,26.0
4055,29.0
4056,35.0
4057,29.0
4058,25.0
4059,29.0
4060,31.0
4061,26.0
4062,23.0
4063,31.0
4064,25.0
4065,26.0
4066,21.0
4067,23.0
4068,28.0
4069,20.0
4070,28.0
4071,23.0
4072,28.0
4073,30.0
4074,23.0
4075,19.0
4076,30.0
4077,30.0
4078,25.0
4079,19.0
4080,29.0
4081,29.0
4082,20.0
4083,30.0
4084,25.0
4085,20.0
4086,31.0
4087,29.0
4088,24.0
4089,29.0
4090,20.0
4091,30.0
4092,28.0
4093,27.0
4094,28.0
4095,21.0
4096,29.0
4097,23.0
4098,26.0
4099,27.0
4100,25.0
4101,24.0
4102,30.0
4103,29.0
4104,26.0
4105,24.0
4106,26.0
4107,29.0
4108,30.0
4109,29.0
4110,25.0
4111,30.0
4112,34.0
4113,29.0
4114,29.0
4115,32.0
4116,29.0
4117,29.0
4118,30.0
4119,31.0
4120,30.0
4121,30.0
4122,33.0
4123,27.0
4124,30.0
4125,33.0
4126,29.0
4127,31.0
4128,31.0
4129,28.0
4130,31.0
4131,32.0
4132,25.0
4133,32.0
4134,32.0
4135,33.0
4136,29.0
4137,24.0
4138,30.0
