,Rewards,Steps,WaitTime
5077,-319.28,120,13.42
5078,-421.63,124,13.62
5079,-476.84,147,15.73
5080,-272.0,129,13.86
5081,-576.19,144,15.25
5082,-424.5,129,14.53
5083,-524.28,130,13.66
5084,-980.48,127,15.92
5085,-592.88,166,16.3
5086,-99.09,193,19.41
5087,-433.12,128,16.72
5088,-819.54,112,12.33
5089,-839.16,145,17.48
5090,-181.41,160,16.21
5091,-488.48,159,17.12
5092,-394.6,177,18.59
5093,-822.13,138,13.38
5094,-384.04,145,16.33
5095,-580.55,147,15.25
5096,-532.83,122,17.24
5097,-782.16,129,16.22
5098,-327.5,138,14.88
5099,-431.06,135,16.31
5100,-374.42,130,14.24
5101,-568.91,119,12.6
5102,-470.73,135,13.56
5103,-178.02,132,15.37
5104,-623.05,124,14.69
5105,-674.05,123,14.68
5106,-93.49,175,16.61
5107,-574.94,118,14.55
5108,-381.53,140,15.94
5109,-777.58,134,14.73
5110,8.65,161,18.59
5111,-185.66,138,17.52
5112,-128.69,155,14.3
5113,-129.08,170,16.27
5114,-583.06,146,17.22
5115,-682.05,128,15.65
5116,-144.53,188,19.41
5117,-81.8,141,16.49
5118,-235.72,156,16.92
5119,-528.63,139,14.26
5120,-334.23,146,17.4
5121,-280.66,139,16.58
5122,-579.52,131,14.51
5123,-879.7,130,14.57
5124,-376.39,134,15.07
5125,-172.26,115,13.95
5126,-178.45,139,15.65
5127,-624.03,119,13.79
5128,-579.8,132,15.3
5129,-285.57,129,16.99
5130,-625.25,129,15.1
5131,-674.13,137,14.39
5132,-420.11,118,13.01
5133,-224.43,129,14.01
5134,-475.9,136,15.24
5135,-377.93,126,15.11
5136,-223.96,119,13.87
5137,-482.72,136,16.26
5138,-378.76,147,14.39
5139,-627.99,135,15.4
5140,-426.91,124,16.17
5141,-482.08,143,15.63
5142,-179.39,129,14.58
5143,-582.96,157,15.87
5144,-331.82,142,16.04
5145,-123.96,138,14.19
5146,-781.11,138,16.11
5147,-171.97,136,13.69
5148,-773.73,115,13.77
5149,-324.62,142,14.26
5150,-134.39,147,17.22
5151,-629.62,132,15.04
5152,-278.23,130,15.95
5153,-350.08,204,18.55
5154,-390.09,142,17.45
5155,-521.59,125,13.78
5156,-823.68,137,14.25
5157,-296.28,164,18.76
5158,-576.77,117,15.55
5159,-490.14,145,17.26
5160,-283.36,136,16.81
5161,-482.14,148,15.36
5162,-478.71,134,14.58
5163,-238.67,172,17.58
5164,-627.49,124,15.35
5165,-176.01,120,14.98
5166,-282.05,134,16.46
5167,-385.11,159,15.31
5168,-279.77,141,15.96
5169,-128.47,144,14.13
5170,-279.13,154,16.5
5171,-430.66,161,15.03
5172,-345.85,169,19.15
5173,-674.07,122,14.76
5174,-372.49,130,13.44
5175,-323.73,135,13.88
5176,-239.22,196,17.06
5177,-424.48,140,15.36
5178,-467.93,148,12.41
5179,-277.22,143,13.78
5180,-729.19,149,14.85
5181,-378.22,143,14.47
5182,-525.54,122,14.15
5183,-531.13,137,15.88
5184,-480.54,161,14.86
5185,-375.96,126,14.99
5186,-368.73,136,13.25
5187,-872.25,124,12.81
5188,-579.25,139,15.2
5189,-682.72,147,16.81
5190,-718.19,113,12.26
5191,-972.9,115,13.89
5192,-435.28,139,17.06
5193,-423.82,138,14.6
5194,-185.04,144,17.56
5195,-282.43,130,16.58
5196,-678.2,142,15.63
5197,-977.75,150,15.04
5198,-173.08,126,13.74
5199,-383.52,130,16.64
5200,-628.82,134,15.23
5201,-530.44,141,15.37
5202,-584.72,136,16.23
5203,-442.2,196,16.0
5204,-373.49,127,14.99
5205,-381.46,140,15.74
5206,-386.19,154,18.37
5207,-586.29,148,16.94
5208,-229.87,124,15.65
5209,-643.0,162,18.94
5210,-529.44,126,14.52
5211,-335.16,143,17.93
5212,-322.59,119,14.13
5213,-680.62,136,15.45
5214,-245.26,166,18.07
5215,-183.75,138,17.44
5216,-574.66,134,14.24
5217,-835.05,141,16.54
5218,-139.25,160,16.68
5219,-575.56,130,15.15
5220,-684.54,151,17.98
5221,-381.63,145,14.39
5222,-386.92,135,16.84
5223,-432.57,139,15.74
5224,-584.21,157,17.35
5225,-183.78,137,17.08
5226,-376.89,130,15.23
5227,-537.91,147,17.8
5228,-380.64,137,14.63
5229,-222.87,126,14.3
5230,-574.97,131,14.18
5231,-170.36,144,13.22
5232,-18.22,126,12.63
5233,-373.65,137,13.4
5234,-471.43,118,13.83
5235,-685.43,149,16.63
5236,-479.3,132,15.11
5237,-186.08,184,17.71
5238,-676.35,145,13.19
5239,-580.47,123,15.96
5240,-130.73,147,15.34
5241,-688.81,165,16.54
5242,-230.02,149,15.38
5243,-325.73,130,14.01
5244,-375.8,123,15.83
5245,-442.06,140,19.09
5246,-132.42,148,17.34
5247,-429.09,134,15.46
5248,-623.59,159,13.86
5249,-883.32,127,17.1
5250,-653.17,182,18.42
5251,-541.52,164,18.24
5252,-526.3,123,14.91
5253,-477.24,126,15.06
5254,-578.92,139,15.52
5255,-290.15,180,16.34
5256,-734.59,153,16.47
5257,-728.02,125,15.39
5258,-180.34,146,16.62
5259,-632.49,143,14.48
5260,-488.87,170,17.74
5261,-432.39,170,15.07
5262,-320.01,128,13.4
5263,-577.06,142,15.61
5264,-324.1,125,14.81
5265,-271.6,138,13.6
5266,-381.03,136,15.66
5267,-183.96,142,16.84
5268,-330.8,138,15.99
5269,-742.23,171,16.1
5270,-426.3,122,14.97
5271,-195.24,156,19.73
5272,-674.88,128,14.61
5273,-530.23,128,16.28
5274,-525.84,119,15.31
5275,-245.93,186,18.19
5276,-332.63,148,16.11
5277,-288.03,124,17.49
5278,-321.21,128,13.9
5279,-268.86,116,12.17
5280,-476.39,130,15.56
5281,-633.08,145,14.82
5282,-283.67,149,17.69
5283,27.42,140,14.59
5284,-383.82,134,16.42
5285,-575.24,142,12.67
5286,-427.68,135,15.04
5287,-826.36,152,14.7
5288,-398.75,163,18.19
5289,-354.55,193,17.83
5290,-671.32,132,13.63
5291,-324.22,134,14.21
5292,-326.88,126,15.33
5293,-526.54,131,15.41
5294,-431.6,134,17.2
5295,-630.95,137,16.36
5296,-1124.88,126,13.78
5297,-779.19,131,15.93
5298,-230.17,142,15.59
5299,-181.95,139,17.02
5300,-529.87,131,16.44
5301,-134.36,140,18.17
5302,-475.92,130,15.3
5303,-77.69,152,14.68
5304,-188.76,168,17.02
5305,-533.8,141,17.68
5306,-611.43,203,21.06
5307,-271.21,123,13.8
5308,-377.22,125,15.51
5309,-233.74,136,17.07
5310,-781.09,133,16.48
5311,-784.19,141,15.94
5312,-625.42,132,14.71
5313,-481.71,172,15.28
5314,-625.34,133,13.11
5315,-427.35,131,15.2
5316,-323.38,127,13.75
5317,-321.96,122,13.75
5318,-522.28,128,14.45
5319,-526.49,117,14.98
5320,-626.58,137,15.32
5321,-379.08,152,15.47
5322,-675.94,151,14.02
5323,-622.34,123,14.06
5324,-427.52,141,14.61
5325,-677.76,143,14.82
5326,-579.43,132,15.42
5327,-827.75,131,14.7
5328,-571.53,127,12.61
5329,-734.66,146,16.51
5330,-339.79,181,17.33
5331,-238.5,136,18.29
5332,-320.98,135,12.37
5333,-529.08,117,15.58
5334,-739.72,166,16.7
5335,-631.6,138,16.12
5336,-178.57,140,14.56
5337,-373.96,120,14.24
5338,-634.91,169,16.02
5339,-124.57,136,14.06
5340,-583.25,161,15.77
5341,-657.04,210,18.37
5342,-724.17,124,14.45
5343,-142.06,158,17.83
5344,-381.28,146,16.66
5345,-120.72,130,13.59
5346,-319.71,124,13.86
5347,-528.78,163,13.36
5348,-222.4,139,13.58
5349,-576.18,138,14.21
5350,-641.15,191,16.22
5351,-634.65,142,16.57
5352,-183.71,144,16.39
5353,-493.66,149,18.36
5354,-319.77,132,13.47
5355,-480.52,149,13.61
5356,-227.98,145,15.94
5357,-182.47,132,16.29
5358,-125.48,134,14.5
5359,-634.31,148,16.0
5360,-437.99,157,17.06
5361,-620.19,113,13.6
5362,-631.98,164,15.35
5363,-228.64,125,15.48
5364,-430.72,142,15.66
5365,-481.63,142,16.59
5366,-528.71,128,15.62
5367,-124.04,116,14.16
5368,-586.62,166,16.42
5369,-485.1,158,16.84
5370,-287.42,141,18.73
5371,-132.5,129,16.1
5372,-481.69,151,15.9
5373,-629.6,135,15.44
5374,-438.85,147,18.26
5375,-617.69,206,20.8
5376,-424.57,128,14.35
5377,-425.41,137,14.71
5378,-724.01,128,14.56
5379,-181.39,124,15.54
5380,-334.26,131,17.27
5381,-419.24,118,12.94
5382,-469.96,118,12.68
5383,-321.56,131,13.11
5384,-145.14,168,19.12
5385,-674.35,128,14.59
5386,-171.6,134,13.46
5387,-321.3,119,14.15
5388,-379.5,176,13.67
5389,-537.76,204,16.44
5390,-327.06,134,14.5
5391,-324.31,116,14.69
5392,-335.24,140,15.63
5393,-225.8,122,14.46
5394,-482.03,171,14.99
5395,-326.55,149,15.3
5396,-273.25,150,14.23
5397,-575.61,141,14.41
5398,-675.34,136,13.84
5399,-383.25,139,15.79
5400,-577.08,121,14.52
5401,-271.68,117,13.4
5402,-930.88,130,16.91
5403,-475.78,124,15.04
5404,-75.03,136,14.64
5405,-28.52,146,15.19
5406,-465.84,120,11.64
5407,-619.65,120,12.58
5408,-473.69,138,14.19
5409,-530.68,140,17.05
5410,-775.45,126,14.71
5411,-332.45,162,16.46
5412,-325.95,131,15.19
5413,-24.31,135,14.11
5414,-589.89,157,17.59
5415,-473.47,133,14.46
5416,-97.18,204,16.31
5417,-628.77,134,16.14
5418,-326.4,131,15.13
5419,-1026.73,138,15.37
5420,-426.44,143,14.93
5421,-599.77,182,18.93
5422,-581.39,139,14.91
5423,-525.69,130,14.79
5424,-231.13,163,15.37
5425,-281.32,147,16.9
5426,-528.33,129,15.79
5427,-780.83,144,15.37
5428,-377.43,125,14.99
5429,-479.65,126,14.8
5430,-222.92,128,14.36
5431,-674.13,122,14.32
5432,-19.41,124,13.42
5433,-368.13,134,12.78
5434,-273.31,123,14.04
5435,-877.53,139,15.44
5436,25.52,133,15.09
5437,-378.08,140,15.05
5438,-489.26,157,17.76
5439,-87.59,154,16.5
5440,-342.6,141,18.74
5441,-283.62,131,16.76
5442,-236.56,142,17.51
5443,-377.67,125,14.97
5444,-268.48,147,12.73
5445,-480.35,125,16.51
5446,-325.68,145,14.77
5447,-782.06,157,16.86
5448,-228.12,133,15.12
5449,-291.63,175,18.81
5450,-577.04,136,14.19
5451,-234.21,147,16.87
5452,-621.77,119,13.88
5453,-482.68,152,17.02
5454,-524.4,145,14.23
5455,-427.6,126,15.08
5456,-421.26,129,13.51
5457,-367.44,121,11.97
5458,-432.7,144,16.98
5459,-579.58,139,15.84
5460,-823.52,133,13.03
5461,-220.08,119,13.62
5462,-231.01,124,16.03
5463,-233.75,157,16.87
5464,-172.72,125,14.31
5465,-629.32,127,16.02
5466,-385.74,129,16.98
5467,-782.51,148,16.27
5468,-587.05,129,17.0
5469,-478.51,120,15.86
5470,-435.05,142,17.26
5471,-477.47,145,15.64
5472,-473.2,119,14.68
5473,-125.26,139,15.26
5474,-237.3,186,17.36
5475,-880.03,154,13.48
5476,-435.72,149,16.95
5477,-543.81,186,18.02
5478,-485.55,160,16.67
5479,-425.18,134,14.97
5480,-435.16,154,15.73
5481,-337.73,162,17.6
5482,-677.93,128,15.57
5483,-430.08,139,16.44
5484,-781.23,127,16.1
5485,-416.89,116,11.37
5486,-531.95,126,15.1
5487,-523.97,134,14.66
5488,-526.08,126,14.8
5489,-782.21,133,16.22
5490,-525.99,129,15.48
5491,-422.51,133,13.71
5492,-221.85,130,13.02
5493,-328.55,137,15.49
5494,-129.34,147,15.04
5495,-430.65,140,15.72
5496,-430.69,126,15.61
5497,-135.87,153,17.8
5498,-431.22,141,17.3
5499,-229.74,127,16.07
5500,-320.29,135,13.31
5501,-224.07,127,14.46
5502,-441.94,171,17.61
5503,-181.68,169,15.88
5504,-424.05,121,14.54
5505,-387.15,163,15.5
5506,-390.2,172,16.1
5507,-623.22,130,14.37
5508,-638.02,144,16.3
5509,-278.08,122,15.72
5510,-379.54,131,16.01
5511,-627.15,124,14.74
5512,-880.27,143,15.98
5513,-525.18,128,14.64
5514,-886.41,131,17.48
5515,-375.89,130,14.92
5516,-230.45,158,15.16
5517,-279.63,121,16.2
5518,-81.94,137,16.03
5519,-486.22,170,16.93
5520,-538.21,154,17.15
5521,-650.89,162,19.72
5522,22.67,136,15.74
5523,-330.57,140,16.16
5524,-177.25,137,14.92
5525,-176.34,122,15.27
5526,-374.98,143,14.39
5527,-372.18,118,13.5
5528,-334.59,150,14.9
5529,-629.71,141,15.83
5530,-886.61,175,17.07
5531,-374.16,125,14.49
5532,-330.05,126,14.22
5533,-798.67,183,19.08
5534,-325.92,132,14.84
5535,-173.91,134,14.35
5536,-379.96,153,16.98
5537,-225.91,155,14.58
5538,-624.16,134,13.69
5539,-175.08,124,15.08
5540,-21.23,126,13.23
5541,-475.85,142,14.61
5542,-419.07,121,13.32
5543,-669.72,128,12.01
5544,-423.42,148,14.27
5545,-527.15,121,15.55
5546,-885.73,168,16.14
5547,-822.23,122,13.49
5548,-473.5,126,14.42
5549,-277.28,150,14.29
5550,-333.15,144,16.48
5551,-231.83,144,15.92
5552,-542.31,145,19.28
5553,-247.54,198,17.7
5554,-380.76,125,16.18
5555,-44.43,153,17.75
5556,-528.75,141,15.12
5557,-626.75,127,15.08
5558,-541.07,163,15.56
5559,-79.17,128,15.64
5560,-226.78,127,15.68
5561,-377.62,153,13.36
5562,-788.67,156,17.36
5563,-452.35,149,20.13
5564,-372.1,121,13.93
5565,-430.72,136,15.81
5566,-330.17,124,15.28
5567,-1026.27,122,14.23
5568,-535.95,144,16.47
5569,-79.87,156,16.05
5570,-88.0,162,16.26
5571,-383.55,136,16.31
5572,-74.5,147,13.76
5573,-590.82,148,17.24
5574,-387.37,150,18.3
5575,-334.38,144,16.69
5576,-835.88,151,17.75
5577,-377.85,118,14.87
5578,-266.79,157,22.82
5579,-579.11,133,15.9
5580,-478.99,131,14.89
5581,-520.99,133,13.18
5582,-326.94,140,15.7
5583,-193.93,187,16.58
5584,-523.51,126,14.07
5585,-329.48,152,15.17
5586,-337.27,167,14.89
5587,-530.82,137,16.62
5588,-525.58,155,14.02
5589,-331.89,174,16.55
5590,-783.27,143,16.83
5591,-637.16,133,17.43
5592,-284.93,162,17.06
5593,-632.72,146,14.61
5594,-537.7,164,17.04
5595,-422.99,129,14.14
5596,-425.17,138,13.86
5597,-839.9,194,17.15
5598,-427.48,135,14.53
5599,-480.6,125,15.06
5600,-388.4,134,17.84
5601,-343.61,190,16.13
5602,-773.92,137,14.12
5603,-677.31,139,13.62
5604,-574.05,132,14.4
5605,-621.84,123,13.13
5606,-585.99,169,16.0
5607,-382.01,121,16.3
5608,-627.47,137,14.56
5609,-468.74,122,12.93
5610,-224.02,143,13.99
5611,-277.4,164,13.96
5612,-281.38,144,16.87
5613,-387.48,149,16.06
5614,-836.87,153,16.31
5615,-623.44,125,13.57
5616,-123.53,131,14.44
5617,-673.75,124,14.16
5618,-80.57,157,14.23
5619,-623.24,131,14.87
5620,-281.76,149,15.42
5621,-273.89,116,13.99
5622,-433.35,172,15.39
5623,-275.32,121,13.59
5624,-519.23,139,12.54
5625,-334.03,149,17.13
5626,-780.75,146,16.05
5627,-495.95,197,15.73
5628,-331.19,132,17.07
5629,-481.89,122,16.95
5630,-576.83,133,15.22
5631,-227.44,134,14.61
5632,66.06,165,17.17
5633,-552.53,197,20.9
5634,-330.81,136,16.41
5635,-229.01,131,16.45
5636,-30.36,142,16.7
5637,-172.84,128,14.12
5638,-135.11,156,16.76
5639,-386.3,166,16.87
5640,-277.41,121,15.07
5641,-333.22,138,17.16
5642,-279.15,135,16.3
5643,-177.54,146,15.1
5644,-419.99,120,12.77
5645,-277.33,141,15.3
5646,-578.87,120,15.33
5647,-426.01,130,15.42
5648,-487.98,177,16.76
5649,-573.89,124,14.24
5650,-319.38,128,12.85
5651,-29.9,157,14.85
5652,-424.35,127,14.06
5653,-430.37,126,15.8
5654,-235.01,178,14.8
5655,-323.96,120,13.86
5656,-478.05,136,15.56
5657,22.27,133,14.55
5658,-780.73,139,14.88
5659,-382.74,161,15.84
5660,-293.34,169,18.13
5661,-479.53,122,16.58
5662,-307.68,212,18.4
5663,-542.86,153,17.21
5664,-487.55,164,16.4
5665,-128.64,140,15.33
5666,-280.99,159,16.87
5667,-680.13,138,16.26
5668,-376.01,127,14.82
5669,-621.96,136,13.24
5670,-234.16,148,16.62
5671,-728.97,127,15.16
5672,-230.39,162,14.35
5673,-528.04,141,14.25
5674,-524.05,136,13.39
5675,-823.65,121,14.35
5676,-775.15,152,13.91
5677,-472.78,122,14.01
5678,-676.84,148,13.25
5679,-731.65,157,14.85
5680,-823.0,135,14.69
5681,-720.09,117,12.03
5682,-581.19,132,14.89
5683,-477.11,141,14.44
5684,-488.8,145,14.58
5685,-327.37,123,14.65
5686,-469.38,113,12.26
5687,-216.46,135,12.05
5688,-681.95,153,15.77
5689,-735.29,145,17.92
5690,-374.11,144,14.08
5691,-475.04,123,14.6
5692,-237.26,141,18.17
5693,-233.13,134,16.12
5694,-226.43,123,15.33
5695,-441.66,150,18.72
5696,-441.7,145,18.83
5697,-531.72,127,16.02
5698,-680.8,142,15.69
5699,24.11,131,15.87
5700,-923.06,121,14.49
5701,-632.11,144,15.87
5702,-188.07,173,15.14
5703,-880.67,131,15.31
5704,-524.55,146,14.57
5705,-272.14,139,13.86
5706,-424.03,120,13.6
5707,-368.44,123,12.34
5708,-518.68,129,12.15
5709,-427.08,127,15.2
5710,-621.58,120,12.91
5711,-768.88,121,12.6
5712,-822.08,124,13.94
5713,-528.26,147,13.84
5714,-577.22,141,15.15
5715,-412.88,200,19.96
5716,-525.5,130,14.25
5717,-621.37,124,13.67
5718,-623.96,147,13.7
5719,-729.76,148,15.31
5720,-378.12,144,15.66
5721,-681.23,131,15.34
5722,-374.34,118,13.74
5723,-429.46,130,15.09
5724,-694.11,178,18.85
5725,-840.79,169,18.9
5726,-672.11,113,13.65
5727,-483.59,146,16.18
5728,-488.4,136,18.82
5729,-379.68,154,14.99
5730,-434.27,150,16.19
5731,-278.43,137,15.41
5732,-275.0,125,14.38
5733,-780.73,138,14.73
5734,-640.26,143,17.66
5735,-487.83,151,17.23
5736,-625.92,137,15.02
5737,-824.6,114,14.38
5738,-439.15,133,18.78
5739,-325.92,126,15.11
5740,-229.15,162,15.93
5741,-221.01,137,12.64
5742,-219.08,133,12.52
5743,-268.21,126,12.76
5744,-371.85,142,13.32
5745,-171.34,117,14.03
5746,-667.49,121,12.64
5747,-574.71,135,12.54
5748,-719.97,121,12.93
5749,-672.57,124,13.27
5750,-174.0,135,14.83
5751,-573.96,153,14.41
5752,-425.82,130,14.36
5753,-239.04,146,17.79
5754,-678.25,128,14.92
5755,-522.73,137,14.35
5756,-325.64,124,15.22
5757,-224.67,118,14.01
5758,-372.14,124,12.73
5759,-535.61,140,16.41
5760,-175.34,124,14.53
5761,-271.09,130,13.15
5762,25.04,131,13.46
5763,-481.52,137,15.01
5764,-378.62,138,14.79
5765,-375.71,136,13.9
5766,-879.51,134,15.63
5767,-264.11,116,10.73
5768,-370.03,125,13.85
5769,-634.38,138,16.32
5770,-222.85,137,13.92
5771,-570.55,115,13.16
5772,-523.96,140,13.78
5773,-620.24,113,13.11
5774,-178.47,128,16.41
5775,-523.29,122,13.47
5776,-79.95,143,13.78
5777,-288.67,182,16.75
5778,-395.75,175,17.59
5779,-422.04,126,13.69
5780,-478.99,149,15.29
5781,-328.42,126,14.92
5782,-417.49,122,12.08
5783,-577.0,123,14.53
5784,-673.62,139,14.19
5785,-982.75,156,15.21
5786,-440.39,143,16.53
5787,-124.04,158,14.23
5788,-574.49,158,14.12
5789,-172.06,120,13.89
5790,-617.09,118,11.74
5791,-478.51,127,15.05
5792,-433.5,133,17.17
5793,-223.03,128,14.29
5794,-577.78,134,15.92
5795,-575.02,135,15.74
5796,-523.57,127,14.04
5797,-326.87,136,14.51
5798,-677.94,121,15.29
5799,-533.9,136,16.84
5800,-674.89,121,14.49
5801,-222.58,129,14.31
5802,-627.22,124,14.51
5803,-380.47,120,15.73
5804,-334.36,184,16.94
5805,-625.48,126,14.68
5806,-323.3,149,13.76
5807,-778.47,134,15.92
5808,-930.27,139,15.35
5809,-433.89,158,17.29
5810,-470.58,127,13.56
5811,-724.56,128,14.61
5812,-434.09,142,16.17
5813,-631.34,158,16.51
5814,-242.3,152,17.36
5815,-530.45,155,15.47
5816,-625.52,130,15.84
5817,-382.63,155,15.67
5818,-631.69,129,17.04
5819,-322.76,129,13.93
5820,-227.6,124,15.64
5821,-472.94,123,13.88
5822,-340.61,167,17.76
5823,-377.47,125,15.23
5824,-381.74,144,16.56
5825,-530.44,139,16.21
5826,-481.52,135,15.93
5827,-577.95,128,15.39
5828,-389.78,152,16.57
5829,-187.23,157,17.91
5830,-779.91,234,25.62
5831,-289.02,151,16.35
5832,-378.62,121,15.93
5833,-284.62,126,15.8
5834,-581.73,144,16.18
5835,-1336.01,158,16.25
5836,-233.57,149,15.7
5837,-530.24,131,15.69
5838,-177.86,141,15.42
5839,-829.55,128,14.77
5840,-327.96,127,14.93
5841,-26.32,131,15.1
5842,-918.01,120,12.64
5843,-130.83,150,16.65
5844,-211.86,202,18.5
5845,-436.63,159,15.71
5846,-478.4,151,15.28
5847,-536.86,138,17.77
5848,-928.68,140,15.35
5849,-235.79,147,16.8
5850,-229.31,128,15.83
5851,-538.32,139,16.52
5852,-630.14,137,16.16
5853,-444.35,171,17.25
5854,-831.65,134,17.89
5855,-577.02,141,14.83
5856,-747.25,190,18.14
5857,-892.37,183,16.61
5858,-234.68,140,18.52
5859,-581.16,124,17.68
5860,-645.48,133,18.73
5861,-76.04,140,14.67
5862,-188.72,170,16.43
5863,-472.36,126,13.95
5864,-321.94,135,13.71
5865,-474.62,124,14.31
5866,-318.81,129,12.78
5867,-383.41,126,17.11
5868,-233.67,156,16.51
5869,-294.39,172,17.48
5870,-377.92,143,15.06
5871,-578.87,137,15.47
5872,-677.81,146,15.9
5873,-375.6,152,15.42
5874,-233.4,183,16.43
5875,-179.95,145,15.72
5876,-644.43,157,16.61
5877,-583.91,146,16.57
5878,-181.75,146,16.12
5879,-577.85,119,15.62
5880,-172.12,126,13.48
5881,-223.55,127,14.11
5882,-674.44,115,13.86
5883,-1015.14,174,19.31
5884,-343.58,148,18.46
5885,-393.42,180,17.74
5886,-797.25,181,17.5
5887,-656.29,195,16.96
5888,-384.5,175,15.51
5889,-75.15,128,14.49
5890,-629.49,132,15.78
5891,-131.26,138,15.42
5892,-491.64,180,16.02
5893,-433.51,162,16.64
5894,-220.99,114,13.38
5895,-327.64,135,15.14
5896,-769.31,122,12.53
5897,-479.34,126,15.59
5898,-935.11,135,16.48
5899,-478.74,135,15.49
5900,-624.5,121,15.08
5901,-372.33,125,13.68
5902,-521.34,118,13.66
5903,-629.51,144,15.01
5904,-536.44,133,18.14
5905,-722.98,143,13.31
5906,-982.32,148,16.01
5907,-444.33,177,17.95
5908,-1123.41,116,15.12
5909,-417.04,121,12.08
5910,-227.91,162,13.02
5911,-627.26,139,15.0
5912,-505.98,191,18.6
5913,-294.84,174,18.22
5914,-385.3,165,16.36
5915,-277.31,129,15.88
5916,-233.67,149,16.47
5917,-781.63,148,14.78
5918,-424.58,116,14.48
5919,-825.71,123,14.66
5920,-597.31,151,18.26
5921,-526.49,125,14.96
5922,-421.93,124,13.95
5923,-17.68,128,12.19
5924,-230.1,149,16.0
5925,-229.06,141,15.98
5926,-173.77,134,14.82
5927,-375.02,130,13.66
5928,-328.44,138,15.75
5929,-445.08,192,16.69
5930,-581.98,164,15.56
5931,-484.03,144,16.88
5932,-178.09,129,15.89
5933,-179.39,135,15.53
5934,-233.07,145,17.28
5935,-587.5,140,16.66
5936,-237.56,164,16.13
5937,-322.49,212,19.39
5938,-577.99,123,15.37
5939,-332.68,149,16.25
5940,-544.35,153,17.47
5941,-334.39,127,17.67
5942,-79.12,174,15.4
5943,-721.7,125,12.62
5944,-576.98,144,15.28
5945,-357.28,189,18.97
5946,-333.73,159,16.29
5947,-376.36,142,15.03
5948,-837.22,159,15.5
5949,-27.9,149,14.27
5950,-279.74,132,16.19
5951,-569.82,118,13.03
5952,-721.12,114,12.86
5953,-222.37,153,13.61
5954,-319.11,130,12.78
5955,-472.53,123,13.81
5956,-417.05,119,12.02
5957,-869.27,128,12.15
5958,-238.13,173,16.84
5959,-670.26,114,13.46
5960,-478.18,136,14.81
5961,-495.61,152,18.97
5962,-432.0,132,16.16
5963,-372.81,129,14.17
5964,-184.44,159,16.0
5965,-475.49,119,14.14
5966,-678.56,147,14.72
5967,-472.74,146,14.63
5968,-823.36,134,14.52
5969,-273.3,129,14.36
5970,-573.25,121,13.88
5971,-626.13,132,15.06
5972,-624.04,132,14.21
5973,-378.27,130,14.6
5974,-340.13,177,15.94
5975,-585.9,166,16.52
5976,-424.96,125,14.34
5977,-471.03,134,13.09
5978,-485.17,149,15.81
5979,-496.37,189,17.31
5980,-273.99,117,14.32
5981,-571.65,127,13.83
5982,-16.69,112,12.09
5983,-266.71,130,11.58
5984,-628.2,130,15.08
5985,-179.67,129,15.58
5986,-571.58,127,13.66
5987,-478.49,133,14.49
5988,-223.84,137,14.57
5989,-472.66,140,13.51
5990,-884.86,139,15.82
5991,-468.17,128,12.17
5992,-477.82,127,16.41
5993,-475.22,132,15.58
5994,-373.15,124,14.28
5995,-222.52,120,13.51
5996,-139.69,158,16.1
5997,-530.96,139,16.44
5998,-305.2,207,21.73
5999,-485.66,149,16.09
6000,-375.45,167,14.16
6001,-123.3,151,13.52
6002,-125.97,127,14.79
6003,-623.28,127,13.57
6004,-146.51,191,16.17
6005,-731.08,124,16.34
6006,-381.02,147,15.67
6007,-532.51,166,16.29
6008,-481.62,141,16.87
6009,-96.5,180,16.37
6010,-239.26,157,17.85
6011,-235.82,153,17.5
6012,-636.8,129,17.69
6013,-379.6,148,15.96
6014,-436.22,137,15.97
6015,-481.16,136,14.05
6016,-279.9,131,15.59
6017,-125.06,129,14.44
6018,-431.2,132,15.74
6019,-886.45,177,15.95
6020,-635.51,147,18.07
6021,-636.82,160,17.81
6022,-521.76,137,13.34
6023,-419.74,116,13.02
6024,-270.5,124,13.14
6025,-527.9,146,14.83
6026,-483.61,138,16.67
6027,-569.57,118,12.96
6028,-327.62,127,14.78
6029,-124.91,162,12.83
6030,-421.04,134,12.21
6031,-483.89,138,16.46
6032,-165.61,141,11.77
6033,-119.89,114,12.87
6034,-683.67,165,14.83
6035,-172.31,134,14.06
6036,-566.02,121,11.44
6037,-426.07,149,13.6
6038,-777.55,139,14.51
6039,-422.06,131,13.07
6040,-628.51,150,14.44
6041,-422.3,116,14.15
6042,-275.96,127,15.65
6043,-523.98,141,13.92
6044,-628.73,131,15.11
6045,-242.91,146,17.37
6046,-482.13,162,14.61
6047,-381.06,156,15.98
6048,-181.39,147,14.06
6049,-327.57,141,15.09
6050,-580.58,139,16.03
6051,-439.47,171,15.46
6052,-778.44,137,15.17
6053,-317.13,123,12.42
6054,-231.64,156,17.34
6055,-469.52,120,12.25
6056,-128.39,151,13.54
6057,-470.84,136,13.62
6058,-423.57,126,14.33
6059,-783.37,162,16.27
6060,-318.71,126,12.56
6061,-630.89,155,14.57
6062,-829.2,137,14.78
6063,-278.43,124,14.79
6064,-275.22,123,14.92
6065,-270.94,124,12.78
6066,-322.78,138,13.92
6067,-577.1,132,15.7
6068,-477.04,130,15.74
6069,-522.71,123,13.55
6070,-924.99,121,14.98
6071,-15.87,114,11.18
6072,-221.12,141,13.89
6073,-982.69,145,15.56
6074,-784.3,157,16.25
6075,-221.94,126,13.07
