,Rewards,Steps,WaitTime
5143,14.04,239,41.29
5144,12.37,185,36.78
5145,-0.69,202,35.87
5146,-1.38,209,43.59
5147,13.87,217,40.91
5148,51.45,217,34.77
5149,25.12,243,46.65
5150,4.0,201,33.79
5151,69.72,233,44.91
5152,27.2,215,39.61
5153,93.35,217,43.51
5154,31.07,190,36.35
5155,62.79,217,36.42
5156,35.39,218,45.68
5157,56.27,237,45.87
5158,69.52,220,44.23
5159,20.11,226,38.69
5160,2.1,233,47.89
5161,35.88,221,37.85
5162,42.02,211,37.11
5163,24.19,224,43.48
5164,19.89,218,35.66
5165,33.16,210,32.15
5166,47.74,206,39.88
5167,49.17,209,30.03
5168,-1.04,169,33.7
5169,69.36,242,38.91
5170,2.78,226,47.66
5171,58.29,243,42.17
5172,63.66,233,36.59
5173,95.4,251,51.25
5174,38.06,214,39.1
5175,19.77,218,42.75
5176,16.31,199,32.0
5177,19.21,203,41.78
5178,68.05,212,33.66
5179,39.93,233,48.39
5180,66.16,228,43.08
5181,-85.72,202,39.39
5182,-60.66,211,42.63
5183,31.45,228,44.92
5184,19.04,205,37.78
5185,90.07,210,42.91
5186,47.21,211,42.57
5187,-9.27,239,55.22
5188,31.85,205,40.49
5189,-19.35,228,48.47
5190,46.45,216,38.4
5191,62.96,219,42.61
5192,52.51,209,36.72
5193,53.97,232,38.51
5194,50.02,236,52.32
5195,40.0,213,44.82
5196,42.51,234,40.28
5197,32.45,233,37.46
5198,58.36,243,50.32
5199,56.1,190,37.78
5200,-19.24,196,39.07
5201,-10.59,214,46.16
5202,28.84,229,41.17
5203,-6.19,249,58.29
5204,85.49,208,34.17
5205,91.54,197,39.67
5206,14.85,238,49.91
5207,-24.92,190,38.02
5208,11.87,247,49.01
5209,58.11,181,31.54
5210,42.33,249,43.09
5211,15.55,250,49.19
5212,60.44,222,50.24
5213,30.4,213,43.75
5214,5.96,243,52.76
5215,-17.91,221,40.49
5216,58.42,253,50.02
5217,33.19,237,43.53
5218,50.98,204,35.89
5219,122.66,233,41.25
5220,57.91,266,54.89
5221,-18.87,238,42.79
5222,-17.69,231,45.41
5223,53.9,213,37.31
5224,2.12,204,46.44
5225,64.18,216,43.82
5226,46.42,205,37.81
5227,52.74,224,41.05
5228,-3.19,196,33.14
5229,50.88,226,48.78
5230,59.31,234,40.65
5231,26.53,197,42.94
5232,11.04,267,50.23
5233,78.59,253,48.33
5234,56.08,218,36.08
5235,38.92,199,37.71
5236,67.94,209,37.35
5237,30.68,208,38.69
5238,-5.05,201,38.45
5239,-34.84,211,35.68
5240,29.26,200,44.55
5241,81.32,231,34.91
5242,33.94,243,50.15
5243,61.69,182,30.02
5244,90.34,222,46.81
5245,-4.1,210,44.73
5246,136.67,192,32.58
5247,94.19,240,42.55
5248,-44.13,228,47.1
5249,9.02,220,46.15
5250,27.81,223,43.73
5251,15.6,224,43.3
5252,53.12,203,40.27
5253,23.35,203,34.0
5254,84.0,244,42.83
5255,41.79,184,33.76
5256,37.68,248,45.19
5257,53.62,222,34.68
5258,45.39,193,38.99
5259,4.11,231,49.21
5260,31.48,198,33.98
5261,42.82,206,31.17
5262,31.83,193,42.32
5263,37.36,225,49.16
5264,-4.88,207,39.71
5265,55.87,210,38.16
5266,9.34,209,35.13
5267,47.22,232,44.46
5268,-58.05,244,45.58
5269,-31.08,218,45.85
5270,11.77,223,39.13
5271,63.09,186,34.44
5272,0.5,243,52.21
5273,79.21,217,38.16
5274,52.87,198,35.74
5275,9.71,244,46.31
5276,91.57,215,36.55
5277,-0.16,199,36.21
5278,-4.25,203,40.85
5279,-8.51,206,46.91
5280,32.96,208,35.92
5281,19.36,213,33.02
5282,11.66,196,35.12
5283,-27.96,241,48.27
5284,4.81,263,41.59
5285,11.16,209,40.43
5286,24.95,195,29.53
5287,16.1,187,39.43
5288,73.76,273,45.01
5289,23.21,209,36.5
5290,10.66,227,49.34
5291,10.98,208,31.38
5292,46.25,205,39.85
5293,41.38,201,42.04
5294,22.36,201,37.64
5295,55.44,226,40.18
5296,91.24,222,36.92
5297,24.06,200,41.03
5298,47.0,205,36.99
5299,9.72,242,45.32
5300,29.84,226,44.69
5301,40.78,232,52.14
5302,64.79,211,38.26
5303,15.35,222,41.55
5304,33.05,211,43.26
5305,10.63,185,34.91
5306,-8.57,222,39.51
5307,23.46,206,38.59
5308,59.73,213,30.81
5309,26.45,249,40.05
5310,1.78,226,35.34
5311,64.04,230,43.24
5312,22.39,206,33.88
5313,19.26,214,43.18
5314,97.55,230,43.99
5315,-35.55,243,46.96
5316,-2.78,258,51.9
5317,35.67,198,42.25
5318,68.13,226,37.45
5319,46.01,233,41.94
5320,47.91,206,35.19
5321,43.68,220,38.44
5322,59.47,249,41.34
5323,-12.86,228,43.19
5324,11.71,209,41.48
5325,101.2,210,42.13
5326,38.61,200,37.72
5327,77.08,202,35.58
5328,94.82,188,35.93
5329,10.14,280,50.34
5330,48.8,206,36.74
5331,-9.08,223,36.77
5332,57.09,263,47.02
5333,68.84,236,43.31
5334,17.56,238,45.5
5335,1.05,221,42.31
5336,45.73,250,46.04
5337,-4.14,206,43.44
5338,51.97,217,42.58
5339,27.31,223,41.21
5340,15.59,211,40.25
5341,65.03,245,40.36
5342,44.84,228,46.36
5343,-7.23,227,50.4
5344,-0.94,236,43.84
5345,66.85,203,42.54
5346,56.34,217,42.91
5347,61.05,232,33.61
5348,95.08,249,42.64
5349,5.37,185,34.01
5350,42.67,247,37.32
5351,-4.22,235,47.25
5352,8.83,243,47.52
5353,38.97,231,35.15
5354,-34.72,200,39.99
5355,44.7,252,38.48
5356,16.61,237,52.16
5357,54.56,235,44.21
5358,66.61,279,44.46
5359,-25.6,198,41.54
5360,-0.46,237,48.75
5361,39.31,241,38.13
5362,16.07,244,40.02
5363,96.7,262,44.71
5364,-9.13,222,50.34
5365,-15.47,240,42.41
5366,58.37,206,41.3
5367,-8.23,241,48.76
5368,25.82,250,46.77
5369,16.42,243,42.5
5370,2.28,200,40.9
5371,61.51,247,39.05
5372,27.41,216,45.65
5373,20.68,221,45.85
5374,23.4,174,33.85
5375,41.2,234,46.37
5376,14.64,213,43.99
5377,33.11,233,46.0
5378,-9.88,249,51.97
5379,-15.72,192,40.63
5380,-28.81,233,42.36
5381,83.07,224,45.53
5382,74.69,248,51.47
5383,55.35,225,44.61
5384,50.26,259,45.99
5385,46.61,229,34.76
5386,59.91,210,41.38
5387,5.14,261,56.78
5388,3.85,216,37.44
5389,-46.08,237,49.1
5390,32.71,203,38.03
5391,-35.6,195,39.49
5392,28.92,216,46.04
5393,41.9,234,44.31
5394,41.19,237,44.94
5395,35.04,202,37.11
5396,-27.79,231,54.73
5397,11.43,219,40.51
5398,40.05,193,35.31
5399,56.53,237,50.04
5400,-24.25,218,39.39
5401,40.86,216,36.89
5402,20.71,240,48.25
5403,3.95,214,37.76
5404,66.59,230,40.66
5405,42.09,227,43.83
5406,15.88,195,36.95
5407,77.29,196,35.49
5408,62.0,212,38.16
5409,58.27,228,40.29
5410,62.08,221,34.34
5411,28.7,211,43.63
5412,103.19,201,34.17
5413,-28.76,179,30.84
5414,31.57,232,35.01
5415,52.1,235,44.46
5416,71.75,220,35.1
5417,8.78,253,45.14
5418,-70.31,246,53.58
5419,14.66,218,41.73
5420,46.04,286,52.68
5421,33.47,232,55.39
5422,48.27,201,36.01
5423,-18.32,225,46.39
5424,39.52,238,37.86
5425,11.37,182,25.99
5426,43.19,234,37.11
5427,69.39,215,41.31
5428,49.75,193,29.9
5429,93.86,219,37.95
5430,20.65,219,49.4
5431,94.12,251,36.33
5432,79.46,238,43.31
5433,8.53,190,28.86
5434,100.08,217,36.85
5435,3.46,193,37.44
5436,94.65,220,40.51
5437,52.49,221,43.22
5438,-36.49,241,47.68
5439,-7.43,243,45.75
5440,60.67,230,42.29
5441,-55.13,207,42.3
5442,-60.28,211,41.68
5443,12.65,240,45.28
5444,59.45,209,36.32
5445,44.24,245,45.24
5446,11.3,269,54.94
5447,-10.36,272,56.16
5448,7.42,201,41.51
5449,83.77,239,44.34
5450,-32.31,185,37.97
5451,74.18,268,45.0
5452,103.11,241,41.2
5453,38.02,222,37.63
5454,4.79,212,38.1
5455,26.36,223,46.38
5456,78.53,200,35.37
5457,79.59,239,39.43
5458,-25.73,227,45.76
5459,28.49,171,26.12
5460,51.66,210,37.05
5461,101.44,178,34.82
5462,36.02,240,48.11
5463,56.75,215,30.39
5464,7.6,226,35.61
5465,53.47,220,39.34
5466,6.31,279,52.08
5467,59.46,229,45.35
5468,-49.58,257,60.18
5469,9.15,229,41.77
5470,24.65,215,48.16
5471,-49.22,232,53.41
5472,19.66,210,38.46
5473,39.76,234,48.0
5474,24.41,242,36.33
5475,71.63,235,48.58
5476,45.27,210,45.43
5477,-30.83,213,44.25
5478,77.41,198,35.89
5479,46.62,207,39.85
5480,79.67,203,34.75
5481,122.03,204,39.22
5482,91.87,214,33.46
5483,30.35,221,48.66
5484,50.93,231,39.85
5485,31.1,179,34.29
5486,8.42,207,42.43
5487,73.4,218,43.4
5488,67.59,231,45.01
5489,60.45,214,41.31
5490,56.51,210,36.38
5491,28.71,206,37.6
5492,55.08,237,44.55
5493,53.72,241,38.69
5494,89.03,246,30.46
5495,53.08,202,38.08
5496,-41.46,244,51.95
5497,-26.69,217,41.63
5498,62.16,232,39.61
5499,33.04,242,48.93
5500,26.01,191,31.18
5501,107.58,203,36.04
5502,51.31,217,40.51
5503,157.16,278,35.87
5504,7.23,184,31.04
5505,-21.38,211,45.52
5506,79.05,217,38.94
5507,84.89,197,37.42
5508,15.53,237,38.82
5509,56.83,204,33.0
5510,70.63,199,38.28
5511,56.18,241,36.67
5512,0.7,250,44.66
5513,13.13,273,54.81
5514,46.81,226,44.49
5515,81.91,215,42.93
5516,52.19,224,49.0
5517,24.98,213,32.01
5518,24.73,199,37.43
5519,59.44,219,39.24
5520,68.99,235,37.22
5521,2.54,231,43.09
5522,16.27,207,38.78
5523,27.26,238,50.93
5524,66.65,229,42.54
5525,41.83,213,40.3
5526,44.66,246,52.96
5527,65.3,219,41.32
5528,56.33,294,44.11
5529,61.66,216,41.96
5530,90.95,235,30.81
5531,48.84,229,45.94
5532,-28.66,239,46.01
5533,65.04,229,43.73
5534,48.63,226,45.18
5535,65.4,242,46.87
5536,116.26,203,45.3
5537,-24.0,233,48.86
5538,-21.03,210,44.94
5539,-38.51,231,45.22
5540,43.57,214,40.74
5541,71.2,209,43.88
5542,0.42,251,48.2
5543,46.18,215,39.54
5544,54.53,240,36.58
5545,51.77,263,46.1
5546,38.89,256,47.56
5547,48.01,195,37.83
5548,67.03,239,44.36
5549,58.2,216,41.47
5550,-10.43,218,43.84
5551,70.65,215,29.75
5552,-78.1,192,38.66
5553,21.25,192,35.89
5554,5.82,210,46.63
5555,26.64,207,42.15
5556,21.35,203,35.56
5557,22.75,219,45.06
5558,6.85,233,55.09
5559,40.19,240,39.16
5560,25.94,197,36.39
5561,8.61,257,40.53
5562,47.99,224,43.07
5563,59.54,259,41.58
5564,51.72,201,35.61
5565,-82.33,199,38.01
5566,63.55,205,44.96
5567,4.25,219,45.24
5568,23.7,210,38.82
5569,-25.7,238,44.02
5570,100.45,230,38.36
5571,32.05,228,41.4
5572,44.83,225,46.54
5573,72.42,236,43.31
5574,13.54,226,46.19
5575,50.45,232,44.25
5576,51.76,195,42.83
5577,-1.36,195,32.91
5578,25.42,225,46.85
5579,-5.74,231,48.11
5580,-29.21,220,47.87
5581,-9.16,197,40.08
5582,28.41,229,45.97
5583,58.46,202,41.85
5584,72.18,282,42.46
5585,1.43,193,39.22
5586,14.96,223,40.24
5587,98.47,253,38.92
5588,32.59,242,47.59
5589,0.32,214,38.07
5590,-16.35,203,43.07
5591,25.87,256,54.14
5592,48.77,236,43.54
5593,10.4,230,44.43
5594,19.63,202,34.96
5595,83.13,221,32.39
5596,49.92,195,33.81
5597,44.86,230,46.08
5598,16.74,228,46.22
5599,61.66,209,38.2
5600,40.56,227,47.98
5601,80.94,235,43.46
5602,65.81,198,36.93
5603,55.41,221,36.1
5604,121.19,199,30.49
5605,65.27,233,35.62
5606,38.53,240,48.56
5607,48.74,253,39.63
5608,82.3,209,31.67
5609,36.8,206,41.44
5610,-1.39,221,38.0
5611,53.09,201,38.5
5612,113.27,217,31.24
5613,-34.43,195,32.19
5614,45.14,212,35.18
5615,-21.65,200,35.88
5616,12.53,237,45.73
5617,0.31,247,50.52
5618,59.64,203,41.84
5619,44.15,229,50.44
5620,68.62,212,42.46
5621,37.97,218,44.8
5622,22.58,224,40.67
5623,65.53,235,45.84
5624,-2.43,228,49.5
5625,39.93,190,34.39
5626,39.98,224,41.21
5627,53.49,226,45.16
5628,7.13,240,54.11
5629,-13.87,207,41.57
5630,71.81,241,32.38
5631,75.06,188,37.32
5632,78.19,215,33.4
5633,71.92,217,41.86
5634,69.33,211,39.75
5635,90.41,217,33.51
5636,55.01,227,46.24
5637,23.12,215,36.12
5638,32.35,215,41.71
5639,98.97,235,42.24
5640,27.74,221,46.69
5641,82.13,204,38.69
5642,65.04,237,37.56
5643,124.13,207,35.66
5644,43.69,240,39.62
5645,-69.38,263,39.71
5646,83.31,203,26.89
5647,38.62,205,44.16
5648,81.67,237,42.63
5649,47.34,214,41.4
5650,85.75,227,43.27
5651,-28.02,278,56.3
5652,95.18,208,40.03
5653,66.79,235,44.13
5654,102.26,194,29.36
5655,86.88,247,40.09
5656,65.48,242,44.74
5657,50.34,193,40.69
5658,52.38,244,49.33
5659,5.37,214,34.99
5660,10.83,206,34.08
5661,34.22,222,43.82
5662,27.59,231,44.15
5663,-17.28,223,48.65
5664,24.29,209,36.75
5665,28.82,186,31.07
5666,-29.26,212,40.49
5667,23.15,240,48.21
5668,52.34,234,45.64
5669,30.56,201,39.87
5670,89.87,218,42.37
5671,33.4,220,37.77
5672,77.87,245,36.85
5673,69.72,274,47.91
5674,80.32,243,43.29
5675,59.24,193,39.38
5676,63.43,237,42.21
5677,35.71,271,48.65
5678,71.19,214,32.43
5679,23.43,220,37.99
5680,85.29,208,31.0
5681,24.11,213,41.81
5682,35.22,219,40.92
5683,12.29,206,36.26
5684,31.11,210,43.26
5685,52.4,233,43.16
5686,23.52,240,44.99
5687,36.7,224,37.31
5688,60.96,222,40.97
5689,49.44,182,33.36
5690,59.08,225,41.73
5691,95.26,233,42.37
5692,31.08,209,39.6
5693,81.54,253,39.81
5694,100.21,203,35.01
5695,63.77,220,34.71
5696,72.17,230,36.69
5697,-73.98,202,44.03
5698,90.45,229,40.94
5699,-3.81,230,41.44
5700,68.47,229,41.81
5701,55.66,228,43.14
5702,67.73,245,35.95
5703,50.28,208,42.84
5704,-17.87,247,44.0
5705,31.85,212,35.93
5706,19.87,240,40.98
5707,53.78,199,38.59
5708,8.26,202,38.59
5709,95.09,200,34.56
5710,6.79,209,42.47
5711,13.92,202,35.59
5712,12.74,221,34.71
5713,41.56,210,33.87
5714,90.97,222,30.42
5715,76.62,235,35.85
5716,95.95,219,36.05
5717,-42.26,214,43.18
5718,15.35,216,43.07
5719,19.24,240,40.43
5720,13.79,218,43.77
5721,7.65,223,44.18
5722,-23.04,228,48.61
5723,41.79,237,43.01
5724,14.45,205,36.22
5725,18.84,190,37.61
5726,34.62,230,49.52
5727,36.05,260,48.91
5728,30.88,196,42.86
5729,26.94,217,42.57
5730,-24.65,234,48.57
5731,47.62,274,48.23
5732,42.37,222,41.74
5733,-39.66,207,39.93
5734,97.98,212,35.42
5735,-10.1,246,53.1
5736,26.63,225,44.0
5737,14.22,194,39.22
5738,-0.18,194,32.47
5739,30.88,275,56.95
5740,93.06,245,41.29
5741,74.87,242,44.56
5742,-2.61,236,40.13
5743,63.84,239,44.62
5744,70.87,196,34.75
5745,61.43,243,50.83
5746,96.3,274,52.98
5747,119.6,193,32.5
5748,57.07,200,32.71
5749,83.73,212,38.24
5750,10.24,211,37.56
5751,19.75,246,49.25
5752,38.87,224,38.38
5753,21.13,210,40.26
5754,47.99,211,38.31
5755,-16.97,223,41.4
5756,9.1,216,39.51
5757,57.2,212,41.14
5758,13.56,255,52.49
5759,76.79,221,41.65
5760,29.47,208,44.33
5761,20.93,239,42.21
5762,12.79,247,49.05
5763,27.1,210,39.06
5764,84.36,249,37.2
5765,36.51,222,37.83
5766,57.74,230,35.97
5767,67.12,241,45.25
5768,67.28,228,38.91
5769,45.16,206,30.89
5770,62.07,180,32.1
5771,57.84,225,43.0
5772,40.36,201,42.86
5773,65.63,237,44.29
5774,36.75,235,43.41
5775,9.33,263,49.53
5776,51.66,228,34.21
5777,30.93,207,37.48
5778,13.55,235,53.43
5779,56.14,217,42.68
5780,-22.89,206,32.6
5781,10.22,198,39.8
5782,28.13,211,40.27
5783,67.36,186,34.72
5784,67.95,253,39.98
5785,13.93,205,35.82
5786,62.81,254,34.8
5787,-9.19,219,50.43
5788,46.38,239,46.37
5789,29.15,218,45.56
5790,79.48,230,48.65
5791,-44.14,205,45.41
5792,7.16,251,44.47
5793,22.58,193,40.27
5794,9.56,190,34.99
5795,44.34,231,47.09
5796,68.7,171,34.04
5797,61.35,202,36.63
5798,-100.81,236,45.72
5799,73.72,216,45.98
5800,54.63,237,32.78
5801,3.17,233,48.55
5802,41.33,220,41.25
5803,34.2,265,39.55
5804,2.01,203,41.11
5805,38.86,184,39.73
5806,50.14,211,39.76
5807,58.95,208,38.37
5808,46.3,188,36.28
5809,49.14,223,41.73
5810,74.87,224,45.56
5811,45.92,232,45.48
5812,62.35,197,30.9
5813,-0.4,224,46.96
5814,-28.63,217,46.39
5815,29.39,242,48.76
5816,49.54,229,41.09
5817,42.33,234,48.29
5818,19.53,206,45.21
5819,30.89,245,43.45
5820,83.05,220,44.68
5821,92.2,215,35.52
5822,-5.86,236,48.75
5823,25.32,233,39.19
5824,30.09,210,41.85
5825,108.01,220,41.6
5826,56.53,185,33.57
5827,73.27,238,44.0
5828,33.71,188,36.76
5829,57.07,188,34.78
5830,0.75,210,42.82
5831,97.18,197,33.51
5832,43.4,204,34.31
5833,30.22,268,47.93
5834,19.45,209,36.31
5835,93.61,197,31.5
5836,111.66,216,43.54
5837,84.75,222,33.52
5838,66.54,215,39.25
5839,3.23,204,36.65
5840,66.44,219,34.5
5841,30.13,197,41.68
5842,69.91,221,40.77
5843,44.24,189,35.66
5844,24.61,203,39.32
5845,59.62,209,36.1
5846,53.2,204,32.36
5847,87.99,234,47.32
5848,-7.34,226,44.73
5849,-12.24,214,43.3
5850,62.23,266,53.88
5851,-16.38,225,45.05
5852,53.94,266,56.56
5853,59.6,249,51.03
5854,81.42,255,44.28
5855,-11.56,240,51.5
5856,24.05,225,43.9
5857,59.46,243,48.21
5858,60.71,213,34.14
5859,3.7,245,43.86
5860,50.65,248,42.29
5861,53.48,197,28.68
5862,21.61,234,45.08
5863,18.95,241,44.47
5864,90.99,207,38.18
5865,74.56,220,40.95
5866,27.89,181,34.42
5867,120.23,206,38.35
5868,-33.47,244,55.39
5869,13.1,248,52.54
5870,-75.91,212,43.68
5871,9.75,211,42.43
5872,51.87,188,36.84
5873,51.35,221,38.75
5874,46.87,236,47.4
5875,107.29,225,33.27
5876,-16.79,245,49.29
5877,8.11,220,46.29
5878,-30.13,229,45.53
5879,35.49,188,38.7
5880,1.2,214,42.18
5881,50.13,216,40.0
5882,75.72,262,52.41
5883,-16.3,203,38.99
5884,34.32,230,49.53
5885,51.23,253,54.58
5886,109.78,261,41.17
5887,-1.91,262,41.96
5888,8.81,207,48.92
5889,45.15,235,39.87
5890,56.38,210,37.85
5891,63.61,205,41.41
5892,-14.28,193,39.52
5893,-43.67,214,42.91
5894,22.13,223,43.44
5895,57.49,238,40.43
5896,43.87,219,51.35
5897,55.26,189,33.22
5898,-4.15,203,31.06
5899,0.28,223,43.5
5900,57.68,210,31.31
5901,45.03,266,41.02
5902,71.3,216,42.21
5903,60.05,223,45.26
5904,-8.88,191,31.44
5905,57.84,241,49.13
5906,38.45,201,36.62
5907,16.05,222,40.87
5908,59.44,212,32.65
5909,-12.67,235,42.16
5910,76.85,241,42.9
5911,92.6,237,37.3
5912,78.47,257,31.46
5913,35.49,220,44.5
5914,47.46,212,36.96
5915,26.77,194,34.57
5916,45.31,196,37.78
5917,86.58,220,44.07
5918,73.93,214,41.64
5919,78.2,220,46.51
5920,95.63,232,39.11
5921,80.47,242,40.02
5922,96.0,235,34.02
5923,-20.84,187,36.61
5924,53.2,241,42.68
5925,39.64,249,44.9
5926,83.65,273,50.7
5927,49.42,218,41.83
5928,64.31,231,42.5
5929,73.1,220,33.07
5930,60.94,215,42.3
5931,9.82,215,41.66
5932,69.68,234,40.2
5933,69.57,202,35.36
5934,15.76,217,45.81
5935,31.47,279,53.06
5936,-9.14,222,40.42
5937,27.21,218,36.75
5938,37.46,200,46.66
5939,-92.45,230,49.36
5940,8.21,210,42.93
5941,61.78,228,31.12
5942,51.24,211,39.02
5943,26.28,232,48.8
5944,64.64,257,43.53
5945,76.06,229,44.44
5946,47.24,248,45.24
5947,92.77,233,45.57
5948,50.3,201,33.61
5949,25.34,249,40.15
5950,43.46,208,38.19
5951,96.77,244,50.46
5952,71.3,211,41.4
5953,23.6,204,40.26
5954,97.65,206,38.14
5955,-4.29,197,43.52
5956,8.05,191,41.14
5957,111.04,195,37.49
5958,-8.22,229,36.84
5959,86.59,206,34.89
5960,52.26,247,40.43
5961,64.47,195,38.82
5962,97.09,206,41.16
5963,33.97,216,35.16
5964,52.2,196,36.33
5965,58.02,197,31.4
5966,54.25,207,32.56
5967,-5.5,213,41.72
5968,43.61,263,51.9
5969,68.59,227,41.65
5970,27.11,213,38.66
5971,61.3,240,50.12
5972,31.21,191,33.14
5973,24.16,200,37.73
5974,42.65,213,32.71
5975,62.35,226,47.25
5976,30.35,200,35.59
5977,7.33,218,34.7
5978,80.48,204,40.76
5979,6.07,216,46.22
5980,94.25,223,36.37
5981,75.5,207,33.75
5982,91.55,216,45.77
5983,-8.09,222,36.49
5984,45.14,204,36.48
5985,-41.98,206,32.14
5986,80.71,229,39.53
5987,103.93,209,34.54
5988,50.58,210,36.15
5989,91.19,222,43.64
5990,47.59,249,40.67
5991,-6.1,204,38.03
5992,75.95,230,33.57
5993,82.05,224,33.46
5994,75.5,203,37.79
5995,59.04,220,33.43
5996,93.03,221,32.52
5997,11.71,251,53.29
5998,19.54,211,40.33
5999,65.31,235,38.9
6000,-0.37,192,38.57
6001,27.7,235,49.92
6002,72.48,236,35.53
6003,-17.85,226,45.76
6004,9.71,200,40.0
6005,61.04,218,38.94
6006,70.01,210,38.15
6007,24.27,216,40.14
6008,33.26,229,43.22
6009,38.49,209,37.7
6010,-21.99,239,45.79
6011,64.24,202,39.16
6012,33.93,227,45.52
6013,70.15,209,31.94
6014,14.05,234,46.47
6015,77.8,218,35.63
6016,118.17,178,29.32
6017,42.51,186,24.65
6018,14.22,194,33.75
6019,54.29,205,36.23
6020,13.81,201,33.8
6021,25.06,232,47.58
6022,21.43,218,42.86
6023,17.18,226,44.15
6024,55.67,239,41.31
6025,84.23,244,41.68
6026,63.11,225,49.35
6027,40.34,203,39.12
6028,2.09,205,27.73
6029,-6.32,196,39.06
6030,49.61,225,44.42
6031,8.31,206,38.71
6032,56.0,179,35.28
6033,82.93,215,40.83
6034,64.63,212,44.62
6035,45.64,215,30.6
6036,7.87,210,33.75
6037,62.41,228,41.23
6038,19.17,233,42.17
6039,71.24,242,43.65
6040,47.51,193,30.6
6041,103.44,180,32.24
6042,61.78,207,39.5
6043,-1.77,212,36.13
6044,87.31,209,38.24
6045,-29.97,173,30.95
6046,71.88,228,40.17
6047,3.9,246,48.07
6048,39.04,210,38.3
6049,4.23,210,40.79
6050,62.33,197,37.61
6051,40.02,245,38.11
6052,28.26,200,38.05
6053,79.58,260,47.9
6054,20.22,245,43.04
6055,101.04,231,38.49
6056,21.45,250,48.29
6057,10.56,235,44.88
6058,78.53,196,38.97
6059,-25.22,167,27.51
6060,43.83,205,36.11
6061,9.41,212,50.01
6062,37.0,253,56.2
6063,17.53,199,37.55
6064,28.13,197,31.51
6065,10.52,185,35.18
6066,55.89,221,42.07
6067,30.05,239,44.46
6068,57.02,225,46.27
6069,59.15,200,26.57
6070,47.38,219,39.58
6071,38.98,235,37.7
6072,45.82,245,44.24
6073,43.42,261,39.6
6074,82.81,224,35.47
6075,6.24,189,31.46
6076,9.42,216,34.75
6077,21.46,212,27.64
6078,57.35,194,32.05
6079,70.91,216,42.0
6080,-52.46,194,30.78
6081,47.04,226,36.05
6082,81.71,204,42.57
6083,116.26,193,34.33
6084,78.36,199,43.02
6085,42.01,206,31.15
6086,52.45,240,46.1
6087,50.6,227,45.85
6088,55.94,202,37.83
6089,34.85,209,35.99
6090,45.88,214,38.53
6091,5.74,199,33.01
6092,20.59,218,44.31
6093,24.73,221,36.28
6094,33.97,199,33.87
6095,18.89,191,36.37
6096,58.06,207,38.12
6097,80.08,201,26.57
6098,10.72,230,50.24
6099,-8.68,214,44.04
6100,85.73,235,45.89
6101,66.43,173,32.32
6102,49.05,175,28.05
6103,69.94,223,37.23
6104,-12.13,205,38.59
6105,84.17,205,38.13
6106,89.5,182,27.09
6107,82.5,205,40.49
6108,32.51,222,43.25
6109,64.61,224,38.95
6110,120.42,255,41.03
6111,33.24,241,40.48
6112,50.86,229,43.02
6113,-66.14,177,34.06
6114,63.55,209,37.5
6115,76.32,188,35.64
6116,62.35,198,34.55
6117,22.18,242,39.38
6118,36.0,238,53.98
6119,62.27,221,41.17
6120,51.98,176,30.99
6121,18.4,265,51.26
6122,36.98,237,46.56
6123,62.84,216,40.44
6124,6.51,247,47.49
6125,53.42,193,36.07
6126,42.24,206,41.07
6127,65.61,275,43.06
6128,54.53,257,43.18
6129,57.9,220,42.77
6130,62.26,204,31.43
6131,24.84,242,40.65
6132,-14.96,215,41.32
6133,55.08,223,43.52
6134,-1.86,224,44.66
6135,43.69,263,55.21
6136,8.73,206,36.65
6137,52.44,206,36.39
6138,85.14,236,35.55
6139,38.72,218,41.16
6140,-13.69,231,40.63
6141,38.2,208,41.24
6142,70.13,196,38.1
6143,-8.47,259,40.45
6144,88.94,210,32.55
6145,-0.2,236,46.67
6146,98.48,190,35.94
6147,33.92,222,44.3
6148,57.54,217,41.03
6149,71.04,226,30.67
6150,104.93,203,34.24
6151,33.37,195,38.04
6152,101.23,279,41.94
6153,75.87,205,39.96
6154,27.2,195,34.56
6155,26.69,195,33.37
6156,58.73,186,32.07
6157,102.55,223,36.17
6158,-1.98,223,35.14
6159,16.17,192,36.08
6160,9.95,203,31.61
6161,-20.23,215,42.61
6162,85.65,241,36.42
6163,69.21,193,33.82
6164,41.37,235,35.72
6165,-27.62,215,38.54
6166,-78.0,202,40.51
6167,34.36,202,37.96
6168,-3.25,214,43.56
6169,40.36,202,40.81
6170,80.9,221,39.2
6171,86.54,224,40.8
6172,28.87,226,48.43
6173,25.53,197,39.12
6174,82.47,214,31.76
6175,106.52,178,29.71
6176,52.32,192,32.75
6177,15.33,222,43.77
6178,46.06,219,45.71
6179,29.91,230,43.52
6180,-26.6,202,40.69
6181,65.42,208,36.96
6182,38.3,194,34.44
6183,78.26,172,28.63
6184,60.31,231,48.19
6185,-6.51,213,45.88
6186,34.98,245,33.64
6187,17.28,221,45.64
6188,64.44,228,41.88
6189,73.98,246,42.1
6190,89.98,209,37.5
6191,73.37,195,31.62
6192,19.05,247,57.39
6193,-44.12,205,38.68
6194,13.99,213,38.83
6195,-37.71,216,38.71
6196,75.06,189,39.62
6197,33.25,195,35.7
6198,45.69,229,42.13
6199,39.31,209,38.27
6200,119.42,206,27.02
6201,-11.18,230,44.75
6202,82.36,227,45.73
6203,35.7,220,44.06
6204,49.91,215,37.11
6205,72.45,211,34.56
